Stations_ID; Mess_Datum; Qualitaets_Niveau; Struktur_Version; LUFTTEMPERATUR;REL_FEUCHTE;eor
  4642;2014060901;   7;  38;  16.8;  90.0;eor
  4642;2014060902;   7;  38;  15.8;  94.0;eor
  4642;2014060903;   7;  38;  14.6;  96.0;eor
  4642;2014060904;   7;  38;  15.5;  98.0;eor
  4642;2014060905;   7;  38;  16.1;  99.0;eor
  4642;2014060906;   7;  38;  17.5;  96.0;eor
  4642;2014060907;   7;  38;  17.8;  98.0;eor
  4642;2014060908;   7;  38;  17.6;  96.0;eor
  4642;2014060909;   7;  38;  20.2;  82.0;eor
  4642;2014060910;   7;  38;  22.7;  81.0;eor
  4642;2014060911;   7;  38;  24.6;  65.0;eor
  4642;2014060912;   7;  38;  25.8;  61.0;eor
  4642;2014060913;   7;  38;  25.5;  65.0;eor
  4642;2014060914;   7;  38;  27.2;  59.0;eor
  4642;2014060915;   7;  38;  27.9;  52.0;eor
  4642;2014060916;   7;  38;  27.4;  58.0;eor
  4642;2014060917;   7;  38;  26.3;  64.0;eor
  4642;2014060918;   7;  38;  25.2;  65.0;eor
  4642;2014060919;   7;  38;  23.9;  69.0;eor
  4642;2014060920;   7;  38;  21.9;  76.0;eor
  4642;2014060921;   7;  38;  21.8;  77.0;eor
  4642;2014060922;   7;  38;  20.3;  83.0;eor
  4642;2014060923;   7;  38;  20.6;  83.0;eor
  4642;2014061000;   7;  38;  19.5;  87.0;eor
  4642;2014061001;   7;  38;  17.4;  92.0;eor
  4642;2014061002;   7;  38;  18.1;  93.0;eor
  4642;2014061003;   7;  38;  17.9;  93.0;eor
  4642;2014061004;   7;  38;  17.7;  94.0;eor
  4642;2014061005;   7;  38;  18.4;  92.0;eor
  4642;2014061006;   7;  38;  19.6;  87.0;eor
  4642;2014061007;   7;  38;  22.0;  77.0;eor
  4642;2014061008;   7;  38;  24.4;  71.0;eor
  4642;2014061009;   7;  38;  22.5;  78.0;eor
  4642;2014061010;   7;  38;  24.7;  67.0;eor
  4642;2014061011;   7;  38;  26.3;  63.0;eor
  4642;2014061012;   7;  38;  26.6;  65.0;eor
  4642;2014061013;   7;  38;  27.8;  63.0;eor
  4642;2014061014;   7;  38;  28.9;  60.0;eor
  4642;2014061015;   7;  38;  29.9;  54.0;eor
  4642;2014061016;   7;  38;  31.1;  50.0;eor
  4642;2014061017;   7;  38;  29.0;  59.0;eor
  4642;2014061018;   7;  38;  27.8;  69.0;eor
  4642;2014061019;   7;  38;  26.3;  80.0;eor
  4642;2014061020;   7;  38;  24.5;  88.0;eor
  4642;2014061021;   7;  38;  23.6;  91.0;eor
  4642;2014061022;   7;  38;  23.7;  89.0;eor
  4642;2014061023;   7;  38;  23.5;  85.0;eor
  4642;2014061100;   7;  38;  23.7;  83.0;eor
  4642;2014061101;   7;  38;  22.7;  87.0;eor
  4642;2014061102;   7;  38;  21.9;  92.0;eor
  4642;2014061103;   7;  38;  21.1;  95.0;eor
  4642;2014061104;   7;  38;  21.3;  93.0;eor
  4642;2014061105;   7;  38;  22.1;  90.0;eor
  4642;2014061106;   7;  38;  22.2;  86.0;eor
  4642;2014061107;   7;  38;  23.0;  80.0;eor
  4642;2014061108;   7;  38;  24.4;  74.0;eor
  4642;2014061109;   7;  38;  23.0;  75.0;eor
  4642;2014061110;   7;  38;  20.7;  83.0;eor
  4642;2014061111;   7;  38;  18.6;  96.0;eor
  4642;2014061112;   7;  38;  18.2;  97.0;eor
  4642;2014061113;   7;  38;  19.2;  94.0;eor
  4642;2014061114;   7;  38;  20.5;  89.0;eor
  4642;2014061115;   7;  38;  20.4;  91.0;eor
  4642;2014061116;   7;  38;  20.2;  92.0;eor
  4642;2014061117;   7;  38;  19.9;  95.0;eor
  4642;2014061118;   7;  38;  19.8;  92.0;eor
  4642;2014061119;   7;  38;  19.3;  94.0;eor
  4642;2014061120;   7;  38;  18.6;  88.0;eor
  4642;2014061121;   7;  38;  17.4;  92.0;eor
  4642;2014061122;   7;  38;  16.5;  92.0;eor
  4642;2014061123;   7;  38;  15.7;  90.0;eor
  4642;2014061200;   7;  38;  14.4;  89.0;eor
  4642;2014061201;   7;  38;  13.4;  90.0;eor
  4642;2014061202;   7;  38;  12.5;  92.0;eor
  4642;2014061203;   7;  38;  11.4;  95.0;eor
  4642;2014061204;   7;  38;  11.7;  96.0;eor
  4642;2014061205;   7;  38;  13.2;  93.0;eor
  4642;2014061206;   7;  38;  14.8;  87.0;eor
  4642;2014061207;   7;  38;  16.1;  83.0;eor
  4642;2014061208;   7;  38;  17.0;  70.0;eor
  4642;2014061209;   7;  38;  16.7;  75.0;eor
  4642;2014061210;   7;  38;  18.6;  67.0;eor
  4642;2014061211;   7;  38;  19.0;  60.0;eor
  4642;2014061212;   7;  38;  19.8;  58.0;eor
  4642;2014061213;   7;  38;  20.2;  56.0;eor
  4642;2014061214;   7;  38;  20.9;  53.0;eor
  4642;2014061215;   7;  38;  21.5;  49.0;eor
  4642;2014061216;   7;  38;  20.8;  52.0;eor
  4642;2014061217;   7;  38;  20.4;  52.0;eor
  4642;2014061218;   7;  38;  20.7;  53.0;eor
  4642;2014061219;   7;  38;  19.3;  54.0;eor
  4642;2014061220;   7;  38;  15.7;  72.0;eor
  4642;2014061221;   7;  38;  14.9;  75.0;eor
  4642;2014061222;   7;  38;  14.5;  79.0;eor
  4642;2014061223;   7;  38;  13.5;  84.0;eor
  4642;2014061300;   7;  38;  12.9;  88.0;eor
  4642;2014061301;   7;  38;  12.1;  90.0;eor
  4642;2014061302;   7;  38;  11.9;  91.0;eor
  4642;2014061303;   7;  38;  12.4;  88.0;eor
  4642;2014061304;   7;  38;  12.7;  86.0;eor
  4642;2014061305;   7;  38;  13.6;  86.0;eor
  4642;2014061306;   7;  38;  14.3;  86.0;eor
  4642;2014061307;   7;  38;  15.4;  83.0;eor
  4642;2014061308;   7;  38;  16.2;  81.0;eor
  4642;2014061309;   7;  38;  16.2;  80.0;eor
  4642;2014061310;   7;  38;  16.3;  77.0;eor
  4642;2014061311;   7;  38;  15.3;  88.0;eor
  4642;2014061312;   7;  38;  16.7;  78.0;eor
  4642;2014061313;   7;  38;  17.2;  75.0;eor
  4642;2014061314;   7;  38;  18.6;  64.0;eor
  4642;2014061315;   7;  38;  19.3;  57.0;eor
  4642;2014061316;   7;  38;  19.8;  51.0;eor
  4642;2014061317;   7;  38;  18.7;  56.0;eor
  4642;2014061318;   7;  38;  17.3;  60.0;eor
  4642;2014061319;   7;  38;  15.6;  65.0;eor
  4642;2014061320;   7;  38;  15.5;  68.0;eor
  4642;2014061321;   7;  38;  14.9;  72.0;eor
  4642;2014061322;   7;  38;  13.6;  78.0;eor
  4642;2014061323;   7;  38;  13.0;  83.0;eor
  4642;2014061400;   7;  38;  12.8;  84.0;eor
  4642;2014061401;   7;  38;  13.2;  82.0;eor
  4642;2014061402;   7;  38;  12.9;  83.0;eor
  4642;2014061403;   7;  38;  12.8;  86.0;eor
  4642;2014061404;   7;  38;  12.9;  86.0;eor
  4642;2014061405;   7;  38;  13.2;  89.0;eor
  4642;2014061406;   7;  38;  13.9;  85.0;eor
  4642;2014061407;   7;  38;  15.1;  81.0;eor
  4642;2014061408;   7;  38;  16.5;  71.0;eor
  4642;2014061409;   7;  38;  16.9;  73.0;eor
  4642;2014061410;   7;  38;  17.3;  69.0;eor
  4642;2014061411;   7;  38;  14.8;  88.0;eor
  4642;2014061412;   7;  38;  19.4;  61.0;eor
  4642;2014061413;   7;  38;  18.8;  65.0;eor
  4642;2014061414;   7;  38;  14.2;  85.0;eor
  4642;2014061415;   7;  38;  18.0;  68.0;eor
  4642;2014061416;   7;  38;  18.0;  64.0;eor
  4642;2014061417;   7;  38;  18.1;  62.0;eor
  4642;2014061418;   7;  38;  16.8;  67.0;eor
  4642;2014061419;   7;  38;  16.3;  72.0;eor
  4642;2014061420;   7;  38;  14.1;  85.0;eor
  4642;2014061421;   7;  38;  12.0;  92.0;eor
  4642;2014061422;   7;  38;  12.4;  92.0;eor
  4642;2014061423;   7;  38;  11.1;  94.0;eor
  4642;2014061500;   7;  38;  10.1;  93.0;eor
  4642;2014061501;   7;  38;   8.8;  96.0;eor
  4642;2014061502;   7;  38;   8.1;  96.0;eor
  4642;2014061503;   7;  38;   8.1;  97.0;eor
  4642;2014061504;   7;  38;   9.0;  96.0;eor
  4642;2014061505;   7;  38;  11.1;  87.0;eor
  4642;2014061506;   7;  38;  13.7;  82.0;eor
  4642;2014061507;   7;  38;  16.1;  72.0;eor
  4642;2014061508;   7;  38;  17.7;  56.0;eor
  4642;2014061509;   7;  38;  18.8;  45.0;eor
  4642;2014061510;   7;  38;  19.1;  41.0;eor
  4642;2014061511;   7;  38;  19.8;  38.0;eor
  4642;2014061512;   7;  38;  20.2;  34.0;eor
  4642;2014061513;   7;  38;  19.8;  41.0;eor
  4642;2014061514;   7;  38;  19.9;  45.0;eor
  4642;2014061515;   7;  38;  21.3;  34.0;eor
  4642;2014061516;   7;  38;  21.4;  35.0;eor
  4642;2014061517;   7;  38;  21.2;  38.0;eor
  4642;2014061518;   7;  38;  20.6;  47.0;eor
  4642;2014061519;   7;  38;  18.7;  58.0;eor
  4642;2014061520;   7;  38;  16.2;  62.0;eor
  4642;2014061521;   7;  38;  13.8;  69.0;eor
  4642;2014061522;   7;  38;  11.2;  82.0;eor
  4642;2014061523;   7;  38;  10.1;  85.0;eor
  4642;2014061600;   7;  38;   9.2;  88.0;eor
  4642;2014061601;   7;  38;   9.9;  86.0;eor
  4642;2014061602;   7;  38;   9.8;  88.0;eor
  4642;2014061603;   7;  38;   9.7;  93.0;eor
  4642;2014061604;   7;  38;  10.2;  93.0;eor
  4642;2014061605;   7;  38;  11.4;  90.0;eor
  4642;2014061606;   7;  38;  12.8;  84.0;eor
  4642;2014061607;   7;  38;  14.7;  69.0;eor
  4642;2014061608;   7;  38;  16.0;  66.0;eor
  4642;2014061609;   7;  38;  15.9;  64.0;eor
  4642;2014061610;   7;  38;  17.6;  56.0;eor
  4642;2014061611;   7;  38;  18.5;  53.0;eor
  4642;2014061612;   7;  38;  19.0;  53.0;eor
  4642;2014061613;   7;  38;  17.2;  63.0;eor
  4642;2014061614;   7;  38;  17.1;  66.0;eor
  4642;2014061615;   7;  38;  17.1;  65.0;eor
  4642;2014061616;   7;  38;  16.8;  66.0;eor
  4642;2014061617;   7;  38;  16.7;  69.0;eor
  4642;2014061618;   7;  38;  16.2;  76.0;eor
  4642;2014061619;   7;  38;  15.4;  80.0;eor
  4642;2014061620;   7;  38;  14.1;  87.0;eor
  4642;2014061621;   7;  38;  13.6;  91.0;eor
  4642;2014061622;   7;  38;  13.2;  91.0;eor
  4642;2014061623;   7;  38;  12.7;  94.0;eor
  4642;2014061700;   7;  38;  13.2;  92.0;eor
  4642;2014061701;   7;  38;  12.9;  93.0;eor
  4642;2014061702;   7;  38;  12.9;  94.0;eor
  4642;2014061703;   7;  38;  13.2;  94.0;eor
  4642;2014061704;   7;  38;  13.3;  93.0;eor
  4642;2014061705;   7;  38;  13.6;  94.0;eor
  4642;2014061706;   7;  38;  14.3;  92.0;eor
  4642;2014061707;   7;  38;  15.5;  81.0;eor
  4642;2014061708;   7;  38;  17.0;  73.0;eor
  4642;2014061709;   7;  38;  17.9;  65.0;eor
  4642;2014061710;   7;  38;  19.5;  58.0;eor
  4642;2014061711;   7;  38;  20.6;  51.0;eor
  4642;2014061712;   7;  38;  20.9;  50.0;eor
  4642;2014061713;   7;  38;  21.8;  45.0;eor
  4642;2014061714;   7;  38;  21.6;  49.0;eor
  4642;2014061715;   7;  38;  22.0;  50.0;eor
  4642;2014061716;   7;  38;  22.1;  53.0;eor
  4642;2014061717;   7;  38;  21.8;  43.0;eor
  4642;2014061718;   7;  38;  20.6;  42.0;eor
  4642;2014061719;   7;  38;  18.5;  48.0;eor
  4642;2014061720;   7;  38;  15.2;  61.0;eor
  4642;2014061721;   7;  38;  11.7;  76.0;eor
  4642;2014061722;   7;  38;  10.2;  83.0;eor
  4642;2014061723;   7;  38;   9.1;  84.0;eor
  4642;2014061800;   7;  38;   8.3;  88.0;eor
  4642;2014061801;   7;  38;   7.4;  89.0;eor
  4642;2014061802;   7;  38;   7.1;  90.0;eor
  4642;2014061803;   7;  38;   7.0;  90.0;eor
  4642;2014061804;   7;  38;   8.6;  90.0;eor
  4642;2014061805;   7;  38;  11.4;  87.0;eor
  4642;2014061806;   7;  38;  13.1;  83.0;eor
  4642;2014061807;   7;  38;  15.8;  71.0;eor
  4642;2014061808;   7;  38;  17.5;  60.0;eor
  4642;2014061809;   7;  38;  18.8;  51.0;eor
  4642;2014061810;   7;  38;  20.0;  52.0;eor
  4642;2014061811;   7;  38;  20.0;  47.0;eor
  4642;2014061812;   7;  38;  19.9;  54.0;eor
  4642;2014061813;   7;  38;  21.0;  50.0;eor
  4642;2014061814;   7;  38;  20.8;  50.0;eor
  4642;2014061815;   7;  38;  21.4;  46.0;eor
  4642;2014061816;   7;  38;  21.3;  47.0;eor
  4642;2014061817;   7;  38;  20.9;  49.0;eor
  4642;2014061818;   7;  38;  20.3;  54.0;eor
  4642;2014061819;   7;  38;  18.5;  60.0;eor
  4642;2014061820;   7;  38;  16.7;  70.0;eor
  4642;2014061821;   7;  38;  15.2;  78.0;eor
  4642;2014061822;   7;  38;  13.9;  82.0;eor
  4642;2014061823;   7;  38;  14.5;  78.0;eor
  4642;2014061900;   7;  38;  14.7;  75.0;eor
  4642;2014061901;   7;  38;  14.5;  74.0;eor
  4642;2014061902;   7;  38;  14.2;  71.0;eor
  4642;2014061903;   7;  38;  14.1;  73.0;eor
  4642;2014061904;   7;  38;  13.9;  78.0;eor
  4642;2014061905;   7;  38;  14.0;  78.0;eor
  4642;2014061906;   7;  38;  13.5;  80.0;eor
  4642;2014061907;   7;  38;  14.2;  78.0;eor
  4642;2014061908;   7;  38;  14.9;  75.0;eor
  4642;2014061909;   7;  38;  15.5;  71.0;eor
  4642;2014061910;   7;  38;  16.7;  69.0;eor
  4642;2014061911;   7;  38;  15.9;  78.0;eor
  4642;2014061912;   7;  38;  17.0;  74.0;eor
  4642;2014061913;   7;  38;  18.1;  58.0;eor
  4642;2014061914;   7;  38;  18.3;  55.0;eor
  4642;2014061915;   7;  38;  18.0;  54.0;eor
  4642;2014061916;   7;  38;  17.2;  57.0;eor
  4642;2014061917;   7;  38;  15.7;  66.0;eor
  4642;2014061918;   7;  38;  15.9;  64.0;eor
  4642;2014061919;   7;  38;  15.0;  68.0;eor
  4642;2014061920;   7;  38;  14.5;  70.0;eor
  4642;2014061921;   7;  38;  14.2;  70.0;eor
  4642;2014061922;   7;  38;  13.7;  73.0;eor
  4642;2014061923;   7;  38;  13.5;  75.0;eor
  4642;2014062000;   7;  38;  13.1;  79.0;eor
  4642;2014062001;   7;  38;  12.7;  82.0;eor
  4642;2014062002;   7;  38;  12.3;  86.0;eor
  4642;2014062003;   7;  38;  11.9;  88.0;eor
  4642;2014062004;   7;  38;  11.9;  88.0;eor
  4642;2014062005;   7;  38;  12.2;  87.0;eor
  4642;2014062006;   7;  38;  12.8;  84.0;eor
  4642;2014062007;   7;  38;  14.0;  73.0;eor
  4642;2014062008;   7;  38;  14.2;  73.0;eor
  4642;2014062009;   7;  38;  15.0;  63.0;eor
  4642;2014062010;   7;  38;  16.5;  53.0;eor
  4642;2014062011;   7;  38;  18.1;  48.0;eor
  4642;2014062012;   7;  38;  17.8;  47.0;eor
  4642;2014062013;   7;  38;  19.9;  43.0;eor
  4642;2014062014;   7;  38;  19.2;  46.0;eor
  4642;2014062015;   7;  38;  19.2;  45.0;eor
  4642;2014062016;   7;  38;  18.2;  48.0;eor
  4642;2014062017;   7;  38;  17.2;  49.0;eor
  4642;2014062018;   7;  38;  16.6;  53.0;eor
  4642;2014062019;   7;  38;  15.6;  60.0;eor
  4642;2014062020;   7;  38;  14.9;  64.0;eor
  4642;2014062021;   7;  38;  13.8;  68.0;eor
  4642;2014062022;   7;  38;  12.6;  75.0;eor
  4642;2014062023;   7;  38;  12.7;  74.0;eor
  4642;2014062100;   7;  38;  12.2;  73.0;eor
  4642;2014062101;   7;  38;  11.9;  75.0;eor
  4642;2014062102;   7;  38;  10.9;  90.0;eor
  4642;2014062103;   7;  38;  11.2;  88.0;eor
  4642;2014062104;   7;  38;  11.0;  93.0;eor
  4642;2014062105;   7;  38;  11.5;  92.0;eor
  4642;2014062106;   7;  38;  12.3;  91.0;eor
  4642;2014062107;   7;  38;  13.5;  80.0;eor
  4642;2014062108;   7;  38;  14.3;  76.0;eor
  4642;2014062109;   7;  38;  16.3;  65.0;eor
  4642;2014062110;   7;  38;  15.8;  64.0;eor
  4642;2014062111;   7;  38;  16.3;  65.0;eor
  4642;2014062112;   7;  38;  15.6;  68.0;eor
  4642;2014062113;   7;  38;  17.1;  60.0;eor
  4642;2014062114;   7;  38;  15.5;  70.0;eor
  4642;2014062115;   7;  38;  16.2;  65.0;eor
  4642;2014062116;   7;  38;  16.1;  71.0;eor
  4642;2014062117;   7;  38;  16.6;  62.0;eor
  4642;2014062118;   7;  38;  16.9;  56.0;eor
  4642;2014062119;   7;  38;  15.5;  64.0;eor
  4642;2014062120;   7;  38;  14.9;  67.0;eor
  4642;2014062121;   7;  38;  13.6;  77.0;eor
  4642;2014062122;   7;  38;  13.1;  81.0;eor
  4642;2014062123;   7;  38;  12.6;  84.0;eor
  4642;2014062200;   7;  38;  11.0;  90.0;eor
  4642;2014062201;   7;  38;  10.9;  92.0;eor
  4642;2014062202;   7;  38;  11.7;  90.0;eor
  4642;2014062203;   7;  38;  11.0;  92.0;eor
  4642;2014062204;   7;  38;  12.1;  90.0;eor
  4642;2014062205;   7;  38;  12.7;  88.0;eor
  4642;2014062206;   7;  38;  13.9;  82.0;eor
  4642;2014062207;   7;  38;  14.4;  76.0;eor
  4642;2014062208;   7;  38;  13.6;  91.0;eor
  4642;2014062209;   7;  38;  14.3;  81.0;eor
  4642;2014062210;   7;  38;  16.6;  68.0;eor
  4642;2014062211;   7;  38;  16.3;  64.0;eor
  4642;2014062212;   7;  38;  18.1;  55.0;eor
  4642;2014062213;   7;  38;  18.0;  54.0;eor
  4642;2014062214;   7;  38;  19.2;  39.0;eor
  4642;2014062215;   7;  38;  19.0;  45.0;eor
  4642;2014062216;   7;  38;  17.4;  46.0;eor
  4642;2014062217;   7;  38;  17.0;  48.0;eor
  4642;2014062218;   7;  38;  16.3;  46.0;eor
  4642;2014062219;   7;  38;  15.0;  53.0;eor
  4642;2014062220;   7;  38;  13.8;  59.0;eor
  4642;2014062221;   7;  38;  12.4;  64.0;eor
  4642;2014062222;   7;  38;  11.3;  67.0;eor
  4642;2014062223;   7;  38;  10.4;  72.0;eor
  4642;2014062300;   7;  38;  10.6;  73.0;eor
  4642;2014062301;   7;  38;  10.4;  75.0;eor
  4642;2014062302;   7;  38;  10.1;  77.0;eor
  4642;2014062303;   7;  38;   8.7;  83.0;eor
  4642;2014062304;   7;  38;   9.2;  83.0;eor
  4642;2014062305;   7;  38;  10.1;  80.0;eor
  4642;2014062306;   7;  38;  11.4;  74.0;eor
  4642;2014062307;   7;  38;  12.8;  66.0;eor
  4642;2014062308;   7;  38;  14.1;  55.0;eor
  4642;2014062309;   7;  38;  14.8;  55.0;eor
  4642;2014062310;   7;  38;  15.9;  51.0;eor
  4642;2014062311;   7;  38;  17.5;  48.0;eor
  4642;2014062312;   7;  38;  18.1;  46.0;eor
  4642;2014062313;   7;  38;  18.2;  43.0;eor
  4642;2014062314;   7;  38;  19.5;  37.0;eor
  4642;2014062315;   7;  38;  19.6;  37.0;eor
  4642;2014062316;   7;  38;  19.3;  38.0;eor
  4642;2014062317;   7;  38;  19.1;  41.0;eor
  4642;2014062318;   7;  38;  18.0;  47.0;eor
  4642;2014062319;   7;  38;  16.5;  53.0;eor
  4642;2014062320;   7;  38;  14.6;  61.0;eor
  4642;2014062321;   7;  38;  13.3;  70.0;eor
  4642;2014062322;   7;  38;  12.5;  74.0;eor
  4642;2014062323;   7;  38;  11.6;  81.0;eor
  4642;2014062400;   7;  38;  11.5;  82.0;eor
  4642;2014062401;   7;  38;  12.0;  81.0;eor
  4642;2014062402;   7;  38;  11.9;  81.0;eor
  4642;2014062403;   7;  38;  11.5;  90.0;eor
  4642;2014062404;   7;  38;  11.9;  92.0;eor
  4642;2014062405;   7;  38;  12.1;  93.0;eor
  4642;2014062406;   7;  38;  12.9;  91.0;eor
  4642;2014062407;   7;  38;  13.5;  91.0;eor
  4642;2014062408;   7;  38;  14.3;  87.0;eor
  4642;2014062409;   7;  38;  16.2;  75.0;eor
  4642;2014062410;   7;  38;  17.5;  63.0;eor
  4642;2014062411;   7;  38;  17.2;  68.0;eor
  4642;2014062412;   7;  38;  18.3;  56.0;eor
  4642;2014062413;   7;  38;  19.6;  52.0;eor
  4642;2014062414;   7;  38;  19.9;  51.0;eor
  4642;2014062415;   7;  38;  17.7;  59.0;eor
  4642;2014062416;   7;  38;  17.6;  57.0;eor
  4642;2014062417;   7;  38;  17.0;  61.0;eor
  4642;2014062418;   7;  38;  14.7;  81.0;eor
  4642;2014062419;   7;  38;  12.8;  89.0;eor
  4642;2014062420;   7;  38;  12.8;  91.0;eor
  4642;2014062421;   7;  38;  12.1;  94.0;eor
  4642;2014062422;   7;  38;  12.2;  95.0;eor
  4642;2014062423;   7;  38;  12.0;  97.0;eor
  4642;2014062500;   7;  38;  11.7;  97.0;eor
  4642;2014062501;   7;  38;  11.7;  97.0;eor
  4642;2014062502;   7;  38;  11.7;  97.0;eor
  4642;2014062503;   7;  38;  11.3;  97.0;eor
  4642;2014062504;   7;  38;  10.9;  96.0;eor
  4642;2014062505;   7;  38;  11.2;  97.0;eor
  4642;2014062506;   7;  38;  11.5;  96.0;eor
  4642;2014062507;   7;  38;  11.7;  94.0;eor
  4642;2014062508;   7;  38;  11.9;  94.0;eor
  4642;2014062509;   7;  38;  11.6;  94.0;eor
  4642;2014062510;   7;  38;  11.4;  90.0;eor
  4642;2014062511;   7;  38;  11.8;  92.0;eor
  4642;2014062512;   7;  38;  12.5;  93.0;eor
  4642;2014062513;   7;  38;  13.8;  91.0;eor
  4642;2014062514;   7;  38;  14.6;  89.0;eor
  4642;2014062515;   7;  38;  16.0;  75.0;eor
  4642;2014062516;   7;  38;  13.2;  81.0;eor
  4642;2014062517;   7;  38;  15.5;  74.0;eor
  4642;2014062518;   7;  38;  13.7;  83.0;eor
  4642;2014062519;   7;  38;  12.0;  95.0;eor
  4642;2014062520;   7;  38;  11.2;  96.0;eor
  4642;2014062521;   7;  38;  10.9;  97.0;eor
  4642;2014062522;   7;  38;   9.5;  97.0;eor
  4642;2014062523;   7;  38;   8.4;  98.0;eor
  4642;2014062600;   7;  38;   7.5;  98.0;eor
  4642;2014062601;   7;  38;   6.9;  98.0;eor
  4642;2014062602;   7;  38;   6.5;  99.0;eor
  4642;2014062603;   7;  38;   6.2;  99.0;eor
  4642;2014062604;   7;  38;   6.9;  99.0;eor
  4642;2014062605;   7;  38;   8.7;  99.0;eor
  4642;2014062606;   7;  38;  10.3;  99.0;eor
  4642;2014062607;   7;  38;  12.8;  96.0;eor
  4642;2014062608;   7;  38;  14.3;  88.0;eor
  4642;2014062609;   7;  38;  16.4;  70.0;eor
  4642;2014062610;   7;  38;  16.5;  67.0;eor
  4642;2014062611;   7;  38;  16.6;  66.0;eor
  4642;2014062612;   7;  38;  17.5;  61.0;eor
  4642;2014062613;   7;  38;  19.0;  56.0;eor
  4642;2014062614;   7;  38;  20.0;  47.0;eor
  4642;2014062615;   7;  38;  20.5;  44.0;eor
  4642;2014062616;   7;  38;  20.7;  45.0;eor
  4642;2014062617;   7;  38;  20.2;  41.0;eor
  4642;2014062618;   7;  38;  19.6;  46.0;eor
  4642;2014062619;   7;  38;  18.6;  57.0;eor
  4642;2014062620;   7;  38;  14.2;  78.0;eor
  4642;2014062621;   7;  38;  12.1;  88.0;eor
  4642;2014062622;   7;  38;  10.4;  92.0;eor
  4642;2014062623;   7;  38;   9.4;  95.0;eor
  4642;2014062700;   7;  38;   8.5;  95.0;eor
  4642;2014062701;   7;  38;   7.9;  96.0;eor
  4642;2014062702;   7;  38;   7.6;  97.0;eor
  4642;2014062703;   7;  38;   7.1;  97.0;eor
  4642;2014062704;   7;  38;   7.6;  96.0;eor
  4642;2014062705;   7;  38;  11.4;  89.0;eor
  4642;2014062706;   7;  38;  14.4;  76.0;eor
  4642;2014062707;   7;  38;  16.1;  77.0;eor
  4642;2014062708;   7;  38;  17.8;  63.0;eor
  4642;2014062709;   7;  38;  19.3;  57.0;eor
  4642;2014062710;   7;  38;  20.6;  48.0;eor
  4642;2014062711;   7;  38;  21.4;  46.0;eor
  4642;2014062712;   7;  38;  22.3;  43.0;eor
  4642;2014062713;   7;  38;  22.8;  40.0;eor
  4642;2014062714;   7;  38;  22.8;  38.0;eor
  4642;2014062715;   7;  38;  23.9;  33.0;eor
  4642;2014062716;   7;  38;  23.4;  35.0;eor
  4642;2014062717;   7;  38;  22.6;  36.0;eor
  4642;2014062718;   7;  38;  21.9;  42.0;eor
  4642;2014062719;   7;  38;  20.6;  52.0;eor
  4642;2014062720;   7;  38;  19.3;  60.0;eor
  4642;2014062721;   7;  38;  17.6;  83.0;eor
  4642;2014062722;   7;  38;  16.9;  79.0;eor
  4642;2014062723;   7;  38;  16.2;  76.0;eor
  4642;2014062800;   7;  38;  17.5;  65.0;eor
  4642;2014062801;   7;  38;  16.8;  70.0;eor
  4642;2014062802;   7;  38;  14.9;  80.0;eor
  4642;2014062803;   7;  38;  13.4;  88.0;eor
  4642;2014062804;   7;  38;  14.0;  91.0;eor
  4642;2014062805;   7;  38;  15.6;  83.0;eor
  4642;2014062806;   7;  38;  15.4;  89.0;eor
  4642;2014062807;   7;  38;  16.4;  83.0;eor
  4642;2014062808;   7;  38;  17.6;  79.0;eor
  4642;2014062809;   7;  38;  18.7;  74.0;eor
  4642;2014062810;   7;  38;  20.5;  59.0;eor
  4642;2014062811;   7;  38;  21.5;  57.0;eor
  4642;2014062812;   7;  38;  21.9;  51.0;eor
  4642;2014062813;   7;  38;  22.5;  52.0;eor
  4642;2014062814;   7;  38;  23.1;  49.0;eor
  4642;2014062815;   7;  38;  23.8;  45.0;eor
  4642;2014062816;   7;  38;  22.7;  49.0;eor
  4642;2014062817;   7;  38;  22.0;  53.0;eor
  4642;2014062818;   7;  38;  20.9;  58.0;eor
  4642;2014062819;   7;  38;  17.3;  74.0;eor
  4642;2014062820;   7;  38;  16.6;  80.0;eor
  4642;2014062821;   7;  38;  15.8;  90.0;eor
  4642;2014062822;   7;  38;  15.5;  88.0;eor
  4642;2014062823;   7;  38;  15.1;  91.0;eor
  4642;2014062900;   7;  38;  15.0;  91.0;eor
  4642;2014062901;   7;  38;  14.7;  94.0;eor
  4642;2014062902;   7;  38;  14.3;  96.0;eor
  4642;2014062903;   7;  38;  14.2;  97.0;eor
  4642;2014062904;   7;  38;  14.1;  97.0;eor
  4642;2014062905;   7;  38;  14.0;  96.0;eor
  4642;2014062906;   7;  38;  13.5;  96.0;eor
  4642;2014062907;   7;  38;  13.1;  97.0;eor
  4642;2014062908;   7;  38;  13.2;  97.0;eor
  4642;2014062909;   7;  38;  13.9;  94.0;eor
  4642;2014062910;   7;  38;  14.6;  90.0;eor
  4642;2014062911;   7;  38;  15.9;  84.0;eor
  4642;2014062912;   7;  38;  16.8;  80.0;eor
  4642;2014062913;   7;  38;  17.2;  78.0;eor
  4642;2014062914;   7;  38;  15.9;  86.0;eor
  4642;2014062915;   7;  38;  16.7;  79.0;eor
  4642;2014062916;   7;  38;  14.2;  91.0;eor
  4642;2014062917;   7;  38;  14.1;  94.0;eor
