Stations_ID; Mess_Datum; Qualitaets_Niveau; Struktur_Version; WINDGESCHWINDIGKEIT;WINDRICHTUNG;eor
  4642;2014070206;   7;  61;   3.7; 250;eor
  4642;2014070207;   7;  61;   4.1; 260;eor
  4642;2014070208;   7;  61;   3.9; 260;eor
  4642;2014070209;   7;  61;   4.0; 250;eor
  4642;2014070210;   7;  61;   3.9; 270;eor
  4642;2014070211;   7;  61;   3.9; 290;eor
  4642;2014070212;   7;  61;   4.7; 280;eor
  4642;2014070213;   7;  61;   5.3; 290;eor
  4642;2014070214;   7;  61;   3.2; 280;eor
  4642;2014070215;   7;  61;   4.7; 260;eor
  4642;2014070216;   7;  61;   4.4; 270;eor
  4642;2014070217;   7;  61;   5.5; 270;eor
  4642;2014070218;   7;  61;   3.8; 270;eor
  4642;2014070219;   7;  61;   3.4; 270;eor
  4642;2014070220;   7;  61;   2.9; 300;eor
  4642;2014070221;   7;  61;   2.0; 270;eor
  4642;2014070222;   7;  61;   2.4; 260;eor
  4642;2014070223;   7;  61;   2.4; 260;eor
  4642;2014070300;   7;  61;   2.3; 260;eor
  4642;2014070301;   7;  61;   2.1; 260;eor
  4642;2014070302;   7;  61;   1.9; 250;eor
  4642;2014070303;   7;  61;   0.7; 220;eor
  4642;2014070304;   7;  61;   0.7; 210;eor
  4642;2014070305;   7;  61;   0.7; 190;eor
  4642;2014070306;   7;  61;   1.5; 210;eor
  4642;2014070307;   7;  61;   3.2; 210;eor
  4642;2014070308;   7;  61;   3.1; 230;eor
  4642;2014070309;   7;  61;   4.1; 240;eor
  4642;2014070310;   7;  61;   4.1; 230;eor
  4642;2014070311;   7;  61;   4.8; 240;eor
  4642;2014070312;   7;  61;   4.8; 250;eor
  4642;2014070313;   7;  61;   5.1; 260;eor
  4642;2014070314;   7;  61;   3.5; 240;eor
  4642;2014070315;   7;  61;   3.6; 220;eor
  4642;2014070316;   7;  61;   3.3; 250;eor
  4642;2014070317;   7;  61;   3.2; 250;eor
  4642;2014070318;   7;  61;   2.1; 240;eor
  4642;2014070319;   7;  61;   0.8; 180;eor
  4642;2014070320;   7;  61;   1.2; 160;eor
  4642;2014070321;   7;  61;   0.9; 140;eor
  4642;2014070322;   7;  61;   1.4; 140;eor
  4642;2014070323;   7;  61;   1.7; 150;eor
  4642;2014070400;   7;  61;   1.6; 150;eor
  4642;2014070401;   7;  61;   1.9; 160;eor
  4642;2014070402;   7;  61;   2.2; 150;eor
  4642;2014070403;   7;  61;   1.3; 130;eor
  4642;2014070404;   7;  61;   0.8;  90;eor
  4642;2014070405;   7;  61;   1.0; 130;eor
  4642;2014070406;   7;  61;   1.5; 130;eor
  4642;2014070407;   7;  61;   2.2; 140;eor
  4642;2014070408;   7;  61;   1.3; 180;eor
  4642;2014070409;   7;  61;   1.5; 200;eor
  4642;2014070410;   7;  61;   2.7; 200;eor
  4642;2014070411;   7;  61;   3.6; 230;eor
  4642;2014070412;   7;  61;   4.6; 220;eor
  4642;2014070413;   7;  61;   4.3; 240;eor
  4642;2014070414;   7;  61;   3.1; 230;eor
  4642;2014070415;   7;  61;   3.1; 210;eor
  4642;2014070416;   7;  61;   3.1; 180;eor
  4642;2014070417;   7;  61;   3.5; 140;eor
  4642;2014070418;   7;  61;   2.5; 150;eor
  4642;2014070419;   7;  61;   1.2; 140;eor
  4642;2014070420;   7;  61;   0.4;  70;eor
  4642;2014070421;   7;  61;   1.0; 120;eor
  4642;2014070422;   7;  61;   1.2; 150;eor
  4642;2014070423;   7;  61;   0.9; 160;eor
  4642;2014070500;   7;  61;   1.2; 130;eor
  4642;2014070501;   7;  61;   1.6; 130;eor
  4642;2014070502;   7;  61;   1.6; 130;eor
  4642;2014070503;   7;  61;   1.3; 130;eor
  4642;2014070504;   7;  61;   1.4; 140;eor
  4642;2014070505;   7;  61;   1.9; 150;eor
  4642;2014070506;   7;  61;   1.1; 140;eor
  4642;2014070507;   7;  61;   1.8;  60;eor
  4642;2014070508;   7;  61;   2.2;  70;eor
  4642;2014070509;   7;  61;   1.7; 130;eor
  4642;2014070510;   7;  61;   1.6; 190;eor
  4642;2014070511;   7;  61;   1.2; 150;eor
  4642;2014070512;   7;  61;   2.5; 130;eor
  4642;2014070513;   7;  61;   2.2; 200;eor
  4642;2014070514;   7;  61;   2.4; 220;eor
  4642;2014070515;   7;  61;   3.1; 220;eor
  4642;2014070516;   7;  61;   5.4; 210;eor
  4642;2014070517;   7;  61;   3.9; 250;eor
  4642;2014070518;   7;  61;   1.6; 240;eor
  4642;2014070519;   7;  61;   1.3; 260;eor
  4642;2014070520;   7;  61;   2.6; 260;eor
  4642;2014070521;   7;  61;   2.6; 220;eor
  4642;2014070522;   7;  61;   2.4; 230;eor
  4642;2014070523;   7;  61;   2.4; 220;eor
  4642;2014070600;   7;  61;   2.1; 220;eor
  4642;2014070601;   7;  61;   2.3; 220;eor
  4642;2014070602;   7;  61;   2.1; 210;eor
  4642;2014070603;   7;  61;   2.2; 220;eor
  4642;2014070604;   7;  61;   2.0; 190;eor
  4642;2014070605;   7;  61;   1.4; 170;eor
  4642;2014070606;   7;  61;   2.2; 200;eor
  4642;2014070607;   7;  61;   3.2; 220;eor
  4642;2014070608;   7;  61;   2.6; 210;eor
  4642;2014070609;   7;  61;   2.9; 170;eor
  4642;2014070610;   7;  61;   3.8; 170;eor
  4642;2014070611;   7;  61;   3.9; 170;eor
  4642;2014070612;   7;  61;   3.4; 200;eor
  4642;2014070613;   7;  61;   4.0; 180;eor
  4642;2014070614;   7;  61;   4.1; 210;eor
  4642;2014070615;   7;  61;   3.6; 180;eor
  4642;2014070616;   7;  61;   3.1; 190;eor
  4642;2014070617;   7;  61;   3.3; 160;eor
  4642;2014070618;   7;  61;   3.2; 150;eor
  4642;2014070619;   7;  61;   2.3; 120;eor
  4642;2014070620;   7;  61;   1.7; 120;eor
  4642;2014070621;   7;  61;   2.0; 130;eor
  4642;2014070622;   7;  61;   2.1; 130;eor
  4642;2014070623;   7;  61;   2.1; 140;eor
  4642;2014070700;   7;  61;   2.3; 130;eor
  4642;2014070701;   7;  61;   2.5; 140;eor
  4642;2014070702;   7;  61;   3.4; 170;eor
  4642;2014070703;   7;  61;   2.3; 250;eor
  4642;2014070704;   7;  61;   3.9; 270;eor
  4642;2014070705;   7;  61;   3.6; 290;eor
  4642;2014070706;   7;  61;   6.1; 280;eor
  4642;2014070707;   7;  61;   5.3; 280;eor
  4642;2014070708;   7;  61;   4.6; 290;eor
  4642;2014070709;   7;  61;   4.3; 290;eor
  4642;2014070710;   7;  61;   4.0; 300;eor
  4642;2014070711;   7;  61;   3.5; 300;eor
  4642;2014070712;   7;  61;   3.2; 330;eor
  4642;2014070713;   7;  61;   2.8; 320;eor
  4642;2014070714;   7;  61;   2.4; 330;eor
  4642;2014070715;   7;  61;   2.5; 340;eor
  4642;2014070716;   7;  61;   3.2; 330;eor
  4642;2014070717;   7;  61;   3.3;  40;eor
  4642;2014070718;   7;  61;   3.2;  40;eor
  4642;2014070719;   7;  61;   1.9;  60;eor
  4642;2014070720;   7;  61;   2.5;  40;eor
  4642;2014070721;   7;  61;   2.8;  30;eor
  4642;2014070722;   7;  61;   2.7;  20;eor
  4642;2014070723;   7;  61;   1.8;  30;eor
  4642;2014070800;   7;  61;   1.3;  40;eor
  4642;2014070801;   7;  61;   1.8;  10;eor
  4642;2014070802;   7;  61;   1.7;  30;eor
  4642;2014070803;   7;  61;   2.3;  20;eor
  4642;2014070804;   7;  61;   3.1; 350;eor
  4642;2014070805;   7;  61;   2.8; 350;eor
  4642;2014070806;   7;  61;   2.5;  80;eor
  4642;2014070807;   7;  61;   2.2; 100;eor
  4642;2014070808;   7;  61;   3.1;  50;eor
  4642;2014070809;   7;  61;   3.7;  60;eor
  4642;2014070810;   7;  61;   3.4;  70;eor
  4642;2014070811;   7;  61;   2.8;  80;eor
  4642;2014070812;   7;  61;   2.4;  80;eor
  4642;2014070813;   7;  61;   1.5; 270;eor
  4642;2014070814;   7;  61;   2.3; 310;eor
  4642;2014070815;   7;  61;   2.8; 300;eor
  4642;2014070816;   7;  61;   3.6; 310;eor
  4642;2014070817;   7;  61;   3.2; 150;eor
  4642;2014070818;   7;  61;   2.1; 290;eor
  4642;2014070819;   7;  61;   2.7; 340;eor
  4642;2014070820;   7;  61;   3.2;  50;eor
  4642;2014070821;   7;  61;   1.8;  40;eor
  4642;2014070822;   7;  61;   1.7;  10;eor
  4642;2014070823;   7;  61;   1.8; 360;eor
  4642;2014070900;   7;  61;   1.6;  10;eor
  4642;2014070901;   7;  61;   1.9; 360;eor
  4642;2014070902;   7;  61;   1.8; 350;eor
  4642;2014070903;   7;  61;   1.4; 330;eor
  4642;2014070904;   7;  61;   1.7;  10;eor
  4642;2014070905;   7;  61;   1.4;  30;eor
  4642;2014070906;   7;  61;   2.4;  30;eor
  4642;2014070907;   7;  61;   2.9;  50;eor
  4642;2014070908;   7;  61;   3.1;  40;eor
  4642;2014070909;   7;  61;   5.5;  70;eor
  4642;2014070910;   7;  61;   6.5;  80;eor
  4642;2014070911;   7;  61;   5.2; 100;eor
  4642;2014070912;   7;  61;   5.9;  90;eor
  4642;2014070913;   7;  61;   4.8; 120;eor
  4642;2014070914;   7;  61;   4.4; 140;eor
  4642;2014070915;   7;  61;   5.6; 110;eor
  4642;2014070916;   7;  61;   2.0; 130;eor
  4642;2014070917;   7;  61;   2.0; 130;eor
  4642;2014070918;   7;  61;   0.7; 110;eor
  4642;2014070919;   7;  61;   1.6; 210;eor
  4642;2014070920;   7;  61;   1.3; 220;eor
  4642;2014070921;   7;  61;   1.4; 230;eor
  4642;2014070922;   7;  61;   1.3; 170;eor
  4642;2014070923;   7;  61;   1.7; 130;eor
  4642;2014071000;   7;  61;   1.8; 280;eor
  4642;2014071001;   7;  61;   1.9; 350;eor
  4642;2014071002;   7;  61;   2.3; 340;eor
  4642;2014071003;   7;  61;   1.6; 350;eor
  4642;2014071004;   7;  61;   1.2; 340;eor
  4642;2014071005;   7;  61;   1.1; 300;eor
  4642;2014071006;   7;  61;   2.0; 360;eor
  4642;2014071007;   7;  61;   2.8;  30;eor
  4642;2014071008;   7;  61;   2.9;  40;eor
  4642;2014071009;   7;  61;   3.9;  40;eor
  4642;2014071010;   7;  61;   4.3;  50;eor
  4642;2014071011;   7;  61;   4.9;  50;eor
  4642;2014071012;   7;  61;   5.5;  50;eor
  4642;2014071013;   7;  61;   6.3;  40;eor
  4642;2014071014;   7;  61;   1.9;  80;eor
  4642;2014071015;   7;  61;   3.5;  50;eor
  4642;2014071016;   7;  61;   3.2;  70;eor
  4642;2014071017;   7;  61;   5.1;  50;eor
  4642;2014071018;   7;  61;   5.6;  50;eor
  4642;2014071019;   7;  61;   5.0;  40;eor
  4642;2014071020;   7;  61;   4.0;  50;eor
  4642;2014071021;   7;  61;   4.3;  40;eor
  4642;2014071022;   7;  61;   2.1;  30;eor
  4642;2014071023;   7;  61;   1.9;  10;eor
  4642;2014071100;   7;  61;   2.3;  20;eor
  4642;2014071101;   7;  61;   1.3;  10;eor
  4642;2014071102;   7;  61;   2.3; 340;eor
  4642;2014071103;   7;  61;   2.0; 340;eor
  4642;2014071104;   7;  61;   2.3; 340;eor
  4642;2014071105;   7;  61;   2.6;  10;eor
  4642;2014071106;   7;  61;   3.1;  20;eor
  4642;2014071107;   7;  61;   4.1;  20;eor
  4642;2014071108;   7;  61;   4.8;  30;eor
  4642;2014071109;   7;  61;   5.5;  30;eor
  4642;2014071110;   7;  61;   5.6;  40;eor
  4642;2014071111;   7;  61;   5.7;  30;eor
  4642;2014071112;   7;  61;   5.7;  20;eor
  4642;2014071113;   7;  61;   4.5;  20;eor
  4642;2014071114;   7;  61;   6.8;  40;eor
  4642;2014071115;   7;  61;   7.8;  50;eor
  4642;2014071116;   7;  61;   8.1;  40;eor
  4642;2014071117;   7;  61;   7.3;  40;eor
  4642;2014071118;   7;  61;   6.8;  50;eor
  4642;2014071119;   7;  61;   5.8;  50;eor
  4642;2014071120;   7;  61;   4.7;  40;eor
  4642;2014071121;   7;  61;   2.9;  30;eor
  4642;2014071122;   7;  61;   2.9;  20;eor
  4642;2014071123;   7;  61;   3.3; 360;eor
  4642;2014071200;   7;  61;   3.2; 330;eor
  4642;2014071201;   7;  61;   3.4; 330;eor
  4642;2014071202;   7;  61;   2.7; 310;eor
  4642;2014071203;   7;  61;   2.2; 320;eor
  4642;2014071204;   7;  61;   2.8; 340;eor
  4642;2014071205;   7;  61;   2.5; 340;eor
  4642;2014071206;   7;  61;   3.3; 350;eor
  4642;2014071207;   7;  61;   4.0;  10;eor
  4642;2014071208;   7;  61;   3.9;  10;eor
  4642;2014071209;   7;  61;   3.2; 360;eor
  4642;2014071210;   7;  61;   5.0; 360;eor
  4642;2014071211;   7;  61;   4.8; 360;eor
  4642;2014071212;   7;  61;   4.9; 350;eor
  4642;2014071213;   7;  61;   3.6; 340;eor
  4642;2014071214;   7;  61;   6.3;  20;eor
  4642;2014071215;   7;  61;   5.6;  40;eor
  4642;2014071216;   7;  61;   6.0;  40;eor
  4642;2014071217;   7;  61;   5.9;  50;eor
  4642;2014071218;   7;  61;   3.6;  60;eor
  4642;2014071219;   7;  61;   2.0;  70;eor
  4642;2014071220;   7;  61;   1.0;  50;eor
  4642;2014071221;   7;  61;   1.2; 280;eor
  4642;2014071222;   7;  61;   0.9; 300;eor
  4642;2014071223;   7;  61;   0.7; 290;eor
  4642;2014071300;   7;  61;   0.9; 240;eor
  4642;2014071301;   7;  61;   0.7; 210;eor
  4642;2014071302;   7;  61;   0.8; 210;eor
  4642;2014071303;   7;  61;   0.8; 230;eor
  4642;2014071304;   7;  61;   0.5;  40;eor
  4642;2014071305;   7;  61;   0.7; 140;eor
  4642;2014071306;   7;  61;   0.9; 150;eor
  4642;2014071307;   7;  61;   1.9; 170;eor
  4642;2014071308;   7;  61;   3.2; 230;eor
  4642;2014071309;   7;  61;   2.1; 190;eor
  4642;2014071310;   7;  61;   2.3; 240;eor
  4642;2014071311;   7;  61;   3.0; 250;eor
  4642;2014071312;   7;  61;   3.2; 260;eor
  4642;2014071313;   7;  61;   3.0; 260;eor
  4642;2014071314;   7;  61;   1.9; 290;eor
  4642;2014071315;   7;  61;   2.0; 230;eor
  4642;2014071316;   7;  61;   2.2; 200;eor
  4642;2014071317;   7;  61;   3.8; 190;eor
  4642;2014071318;   7;  61;   4.0; 180;eor
  4642;2014071319;   7;  61;   3.0; 180;eor
  4642;2014071320;   7;  61;   1.8; 190;eor
  4642;2014071321;   7;  61;   2.3; 210;eor
  4642;2014071322;   7;  61;   1.6; 200;eor
  4642;2014071323;   7;  61;   1.6; 200;eor
  4642;2014071400;   7;  61;   3.5; 220;eor
  4642;2014071401;   7;  61;   2.6; 240;eor
  4642;2014071402;   7;  61;   2.6; 170;eor
  4642;2014071403;   7;  61;   1.7; 160;eor
  4642;2014071404;   7;  61;   2.1; 180;eor
  4642;2014071405;   7;  61;   2.9; 210;eor
  4642;2014071406;   7;  61;   3.0; 220;eor
  4642;2014071407;   7;  61;   3.9; 240;eor
  4642;2014071408;   7;  61;   4.4; 240;eor
  4642;2014071409;   7;  61;   4.4; 240;eor
  4642;2014071410;   7;  61;   4.5; 250;eor
  4642;2014071411;   7;  61;   5.1; 250;eor
  4642;2014071412;   7;  61;   6.0; 250;eor
  4642;2014071413;   7;  61;   6.4; 270;eor
  4642;2014071414;   7;  61;   5.8; 270;eor
  4642;2014071415;   7;  61;   5.1; 270;eor
  4642;2014071416;   7;  61;   3.4; 240;eor
  4642;2014071417;   7;  61;   2.7; 200;eor
  4642;2014071418;   7;  61;   2.5; 250;eor
  4642;2014071419;   7;  61;   2.2; 230;eor
  4642;2014071420;   7;  61;   3.8; 240;eor
  4642;2014071421;   7;  61;   3.2; 270;eor
  4642;2014071422;   7;  61;   2.1; 270;eor
  4642;2014071423;   7;  61;   1.9; 240;eor
  4642;2014071500;   7;  61;   2.5; 250;eor
  4642;2014071501;   7;  61;   2.6; 250;eor
  4642;2014071502;   7;  61;   2.7; 240;eor
  4642;2014071503;   7;  61;   2.5; 230;eor
  4642;2014071504;   7;  61;   2.3; 230;eor
  4642;2014071505;   7;  61;   2.7; 230;eor
  4642;2014071506;   7;  61;   3.7; 250;eor
  4642;2014071507;   7;  61;   2.8; 250;eor
  4642;2014071508;   7;  61;   3.9; 250;eor
  4642;2014071509;   7;  61;   4.7; 260;eor
  4642;2014071510;   7;  61;   4.5; 250;eor
  4642;2014071511;   7;  61;   5.6; 250;eor
  4642;2014071512;   7;  61;   5.7; 240;eor
  4642;2014071513;   7;  61;   4.9; 260;eor
  4642;2014071514;   7;  61;   3.9; 250;eor
  4642;2014071515;   7;  61;   4.1; 250;eor
  4642;2014071516;   7;  61;   4.7; 270;eor
  4642;2014071517;   7;  61;   3.3; 280;eor
  4642;2014071518;   7;  61;   1.5; 270;eor
  4642;2014071519;   7;  61;   3.8; 290;eor
  4642;2014071520;   7;  61;   2.5; 280;eor
  4642;2014071521;   7;  61;   1.7; 260;eor
  4642;2014071522;   7;  61;   1.8; 240;eor
  4642;2014071523;   7;  61;   2.9; 250;eor
  4642;2014071600;   7;  61;   2.5; 260;eor
  4642;2014071601;   7;  61;   2.9; 270;eor
  4642;2014071602;   7;  61;   2.7; 260;eor
  4642;2014071603;   7;  61;   2.6; 260;eor
  4642;2014071604;   7;  61;   2.3; 270;eor
  4642;2014071605;   7;  61;   2.3; 270;eor
  4642;2014071606;   7;  61;   2.8; 280;eor
  4642;2014071607;   7;  61;   2.5; 300;eor
  4642;2014071608;   7;  61;   2.0; 310;eor
  4642;2014071609;   7;  61;   2.2; 290;eor
  4642;2014071610;   7;  61;   1.9; 280;eor
  4642;2014071611;   7;  61;   2.0; 290;eor
  4642;2014071612;   7;  61;   3.1; 320;eor
  4642;2014071613;   7;  61;   3.1; 310;eor
  4642;2014071614;   7;  61;   2.1; 290;eor
  4642;2014071615;   7;  61;   2.6; 320;eor
  4642;2014071616;   7;  61;   2.6; 330;eor
  4642;2014071617;   7;  61;   2.2; 330;eor
  4642;2014071618;   7;  61;   1.9; 320;eor
  4642;2014071619;   7;  61;   1.4; 310;eor
  4642;2014071620;   7;  61;   0.8; 320;eor
  4642;2014071621;   7;  61;   0.9; 290;eor
  4642;2014071622;   7;  61;   0.9; 260;eor
  4642;2014071623;   7;  61;   0.9; 280;eor
  4642;2014071700;   7;  61;   1.0; 300;eor
  4642;2014071701;   7;  61;   0.6; 340;eor
  4642;2014071702;   7;  61;   0.4;  10;eor
  4642;2014071703;   7;  61;   0.4;  10;eor
  4642;2014071704;   7;  61;   0.6; 180;eor
  4642;2014071705;   7;  61;   0.8; 270;eor
  4642;2014071706;   7;  61;   0.7; 280;eor
  4642;2014071707;   7;  61;   1.3; 280;eor
  4642;2014071708;   7;  61;   1.4; 290;eor
  4642;2014071709;   7;  61;   2.1; 320;eor
  4642;2014071710;   7;  61;   2.2; 270;eor
  4642;2014071711;   7;  61;   2.5; 300;eor
  4642;2014071712;   7;  61;   2.6; 310;eor
  4642;2014071713;   7;  61;   2.2; 330;eor
  4642;2014071714;   7;  61;   2.6; 360;eor
  4642;2014071715;   7;  61;   3.7; 340;eor
  4642;2014071716;   7;  61;   4.6; 330;eor
  4642;2014071717;   7;  61;   3.7; 340;eor
  4642;2014071718;   7;  61;   2.5; 330;eor
  4642;2014071719;   7;  61;   2.6; 360;eor
  4642;2014071720;   7;  61;   1.3; 320;eor
  4642;2014071721;   7;  61;   0.9; 310;eor
  4642;2014071722;   7;  61;   0.5;  10;eor
  4642;2014071723;   7;  61;   0.6; 140;eor
  4642;2014071800;   7;  61;   0.8; 250;eor
  4642;2014071801;   7;  61;   0.6; 260;eor
  4642;2014071802;   7;  61;   0.8; 270;eor
  4642;2014071803;   7;  61;   0.6; 220;eor
  4642;2014071804;   7;  61;   0.6; 210;eor
  4642;2014071805;   7;  61;   0.6; 250;eor
  4642;2014071806;   7;  61;   0.8; 130;eor
  4642;2014071807;   7;  61;   1.5; 130;eor
  4642;2014071808;   7;  61;   1.0; 140;eor
  4642;2014071809;   7;  61;   1.3; 100;eor
  4642;2014071810;   7;  61;   1.3; 120;eor
  4642;2014071811;   7;  61;   2.0;  80;eor
  4642;2014071812;   7;  61;   1.7; 110;eor
  4642;2014071813;   7;  61;   1.9;  80;eor
  4642;2014071814;   7;  61;   1.8;  40;eor
  4642;2014071815;   7;  61;   2.2;  50;eor
  4642;2014071816;   7;  61;   1.9;  60;eor
  4642;2014071817;   7;  61;   2.2;  90;eor
  4642;2014071818;   7;  61;   2.1;  70;eor
  4642;2014071819;   7;  61;   2.0;  50;eor
  4642;2014071820;   7;  61;   2.8;  60;eor
  4642;2014071821;   7;  61;   1.9;  80;eor
  4642;2014071822;   7;  61;   1.6;  90;eor
  4642;2014071823;   7;  61;   1.7; 100;eor
  4642;2014071900;   7;  61;   1.6; 120;eor
  4642;2014071901;   7;  61;   1.1; 100;eor
  4642;2014071902;   7;  61;   0.5; 120;eor
  4642;2014071903;   7;  61;   1.2; 130;eor
  4642;2014071904;   7;  61;   1.6; 120;eor
  4642;2014071905;   7;  61;   1.1; 110;eor
  4642;2014071906;   7;  61;   2.0; 110;eor
  4642;2014071907;   7;  61;   2.7; 100;eor
  4642;2014071908;   7;  61;   2.1; 100;eor
  4642;2014071909;   7;  61;   2.6;  90;eor
  4642;2014071910;   7;  61;   3.2;  90;eor
  4642;2014071911;   7;  61;   2.9; 100;eor
  4642;2014071912;   7;  61;   3.3;  90;eor
  4642;2014071913;   7;  61;   3.1;  80;eor
  4642;2014071914;   7;  61;   2.6; 110;eor
  4642;2014071915;   7;  61;   2.6;  90;eor
  4642;2014071916;   7;  61;   2.8;  90;eor
  4642;2014071917;   7;  61;   3.3;  70;eor
  4642;2014071918;   7;  61;   2.8;  80;eor
  4642;2014071919;   7;  61;   2.1;  70;eor
  4642;2014071920;   7;  61;   3.8;  60;eor
  4642;2014071921;   7;  61;   3.6;  70;eor
  4642;2014071922;   7;  61;   3.1;  80;eor
  4642;2014071923;   7;  61;   2.8;  90;eor
  4642;2014072000;   7;  61;   2.3;  80;eor
  4642;2014072001;   7;  61;   1.6;  70;eor
  4642;2014072002;   7;  61;   1.1;  80;eor
  4642;2014072003;   7;  61;   1.0;  80;eor
  4642;2014072004;   7;  61;   0.7;  70;eor
  4642;2014072005;   7;  61;   1.2;  80;eor
  4642;2014072006;   7;  61;   1.7;  80;eor
  4642;2014072007;   7;  61;   3.2;  80;eor
  4642;2014072008;   7;  61;   3.0;  80;eor
  4642;2014072009;   7;  61;   2.1;  60;eor
  4642;2014072010;   7;  61;   2.6;  60;eor
  4642;2014072011;   7;  61;   2.8;  80;eor
  4642;2014072012;   7;  61;   3.6;  80;eor
  4642;2014072013;   7;  61;   3.5; 110;eor
  4642;2014072014;   7;  61;   2.2; 100;eor
  4642;2014072015;   7;  61;   2.4;  80;eor
  4642;2014072016;   7;  61;   2.9;  80;eor
  4642;2014072017;   7;  61;   2.6;  70;eor
  4642;2014072018;   7;  61;   3.6;  70;eor
  4642;2014072019;   7;  61;   3.2;  70;eor
  4642;2014072020;   7;  61;   3.4;  70;eor
  4642;2014072021;   7;  61;   3.1;  70;eor
  4642;2014072022;   7;  61;   2.6;  60;eor
  4642;2014072023;   7;  61;   2.1;  60;eor
  4642;2014072100;   7;  61;   2.4;  50;eor
  4642;2014072101;   7;  61;   1.9;  20;eor
  4642;2014072102;   7;  61;   1.5;  30;eor
  4642;2014072103;   7;  61;   1.4;  20;eor
  4642;2014072104;   7;  61;   1.4;  30;eor
  4642;2014072105;   7;  61;   1.5;  10;eor
  4642;2014072106;   7;  61;   2.1;  20;eor
  4642;2014072107;   7;  61;   3.5;  60;eor
  4642;2014072108;   7;  61;   4.0;  70;eor
  4642;2014072109;   7;  61;   4.6;  80;eor
  4642;2014072110;   7;  61;   4.8;  80;eor
  4642;2014072111;   7;  61;   5.1;  70;eor
  4642;2014072112;   7;  61;   5.5;  70;eor
  4642;2014072113;   7;  61;   4.9;  70;eor
  4642;2014072114;   7;  61;   5.9;  50;eor
  4642;2014072115;   7;  61;   5.1;  50;eor
  4642;2014072116;   7;  61;   5.0;  40;eor
  4642;2014072117;   7;  61;   4.7;  40;eor
  4642;2014072118;   7;  61;   5.3;  40;eor
  4642;2014072119;   7;  61;   5.5;  40;eor
  4642;2014072120;   7;  61;   3.7;  30;eor
  4642;2014072121;   7;  61;   3.1;  20;eor
  4642;2014072122;   7;  61;   3.4;  30;eor
  4642;2014072123;   7;  61;   3.6;  40;eor
  4642;2014072200;   7;  61;   3.3;  20;eor
  4642;2014072201;   7;  61;   3.4;  10;eor
  4642;2014072202;   7;  61;   3.0;  10;eor
  4642;2014072203;   7;  61;   2.6; 360;eor
  4642;2014072204;   7;  61;   3.0;  10;eor
  4642;2014072205;   7;  61;   2.7;  10;eor
  4642;2014072206;   7;  61;   3.8;  30;eor
  4642;2014072207;   7;  61;   4.6;  40;eor
  4642;2014072208;   7;  61;   4.3;  50;eor
  4642;2014072209;   7;  61;   4.3;  40;eor
  4642;2014072210;   7;  61;   4.8;  50;eor
  4642;2014072211;   7;  61;   5.5;  70;eor
  4642;2014072212;   7;  61;   5.7;  60;eor
  4642;2014072213;   7;  61;   5.7;  60;eor
  4642;2014072214;   7;  61;   5.7;  50;eor
  4642;2014072215;   7;  61;   6.7;  40;eor
  4642;2014072216;   7;  61;   7.0;  50;eor
  4642;2014072217;   7;  61;   6.6;  40;eor
  4642;2014072218;   7;  61;   6.1;  40;eor
  4642;2014072219;   7;  61;   5.7;  40;eor
  4642;2014072220;   7;  61;   5.5;  50;eor
  4642;2014072221;   7;  61;   3.4;  30;eor
  4642;2014072222;   7;  61;   2.8;  30;eor
  4642;2014072223;   7;  61;   2.9;  20;eor
  4642;2014072300;   7;  61;   2.8;  20;eor
  4642;2014072301;   7;  61;   2.8;  30;eor
  4642;2014072302;   7;  61;   2.2;  10;eor
  4642;2014072303;   7;  61;   2.1; 360;eor
  4642;2014072304;   7;  61;   2.6; 360;eor
  4642;2014072305;   7;  61;   2.9;  20;eor
  4642;2014072306;   7;  61;   3.4;  30;eor
  4642;2014072307;   7;  61;   3.9;  40;eor
  4642;2014072308;   7;  61;   4.0;  30;eor
  4642;2014072309;   7;  61;   4.0;  30;eor
  4642;2014072310;   7;  61;   4.2;  20;eor
  4642;2014072311;   7;  61;   4.9;  30;eor
  4642;2014072312;   7;  61;   4.7;  60;eor
  4642;2014072313;   7;  61;   4.7;  60;eor
  4642;2014072314;   7;  61;   4.9;  60;eor
  4642;2014072315;   7;  61;   6.7;  40;eor
  4642;2014072316;   7;  61;   7.6;  50;eor
  4642;2014072317;   7;  61;   7.6;  50;eor
  4642;2014072318;   7;  61;   7.3;  50;eor
  4642;2014072319;   7;  61;   6.4;  60;eor
  4642;2014072320;   7;  61;   4.8;  50;eor
  4642;2014072321;   7;  61;   3.6;  30;eor
  4642;2014072322;   7;  61;   3.9;  40;eor
  4642;2014072323;   7;  61;   3.5;  40;eor
  4642;2014072400;   7;  61;   2.0;  10;eor
  4642;2014072401;   7;  61;   2.2; 360;eor
  4642;2014072402;   7;  61;   1.7; 350;eor
  4642;2014072403;   7;  61;   1.9; 360;eor
  4642;2014072404;   7;  61;   2.1;  10;eor
  4642;2014072405;   7;  61;   2.0; 360;eor
  4642;2014072406;   7;  61;   1.5;  10;eor
  4642;2014072407;   7;  61;   2.0;  40;eor
  4642;2014072408;   7;  61;   1.9;  60;eor
  4642;2014072409;   7;  61;   2.9;  80;eor
  4642;2014072410;   7;  61;   2.6;  20;eor
  4642;2014072411;   7;  61;   2.8;  10;eor
  4642;2014072412;   7;  61;   3.0; 340;eor
