"TOA5","CR800_50","CR800","1074","CR800.Std.07","CPU:OWL_50.CR8","55452","Fluxes"
"TIMESTAMP","RECORD","u_Avg","v_Avg","w_Avg","t_Avg","u_Cov(1)","u_Cov(2)","u_Cov(3)","u_Cov(4)","u_Cov(5)","u_Cov(6)","u_Cov(7)","u_Cov(8)","u_Cov(9)","u_Cov(10)","Samples_Sonic","disable_flag"
"2014-11-11 23:44:00",397,-0.037,-0.337,0.109,7.881,0.028,0.001,0.006,-0.006,0.041,0,0.021,0.002,-0.002,0.019,300,0
"2014-11-11 23:45:00",398,-0.336,-0.238,0.063,8.07,0.071,-0.039,-0.004,-0.019,0.037,0.001,0.011,0.001,0.002,0.013,300,0
"2014-11-11 23:46:00",399,0.051,-0.316,0.085,7.877,0.057,-0.026,0.005,-0.035,0.024,-0.001,0.027,0.005,0.006,0.078,300,0
"2014-11-11 23:47:00",400,-0.115,-0.486,0.086,7.76,0.057,-0.019,-0.003,-0.047,0.031,-0.001,0.021,0.002,0.003,0.063,300,0
"2014-11-11 23:48:00",401,-0.381,-0.309,0.066,8.1,0.024,0.006,-0.001,-0.003,0.005,0.001,0,0.001,0,0.009,300,0
"2014-11-11 23:49:00",402,-0.382,-0.284,0.119,8.13,0.008,-0.001,0,-0.002,0.004,0,0.002,0.001,-0.001,0.019,300,0
"2014-11-11 23:50:00",403,-0.524,-0.363,0.086,8.08,0.01,-0.005,0,-0.001,0.009,0.001,0.001,0.002,0,0.004,300,0
"2014-11-11 23:51:00",404,-0.558,-0.283,0.056,8.13,0.012,0.007,-0.001,0,0.022,0,0.006,0.002,0,0.01,300,0
"2014-11-11 23:52:00",405,-0.297,-0.236,0.12,7.85,0.014,0.002,0.001,-0.017,0.033,0,-0.012,0.002,0,0.163,300,-1
"2014-11-11 23:53:00",406,-0.345,-0.267,0.064,8.17,0.038,0.006,0.002,-0.005,0.016,-0.002,0.008,0.002,-0.003,0.013,300,-1
"2014-11-11 23:54:00",407,-0.289,-0.388,0.069,8.1,0.02,0.01,-0.003,-0.002,0.008,-0.002,0,0.002,-0.001,0.006,300,-1
"2014-11-11 23:55:00",408,-0.342,-0.251,0.023,8.08,0.061,-0.008,0,0.005,0.028,-0.004,0.004,0.002,-0.001,0.006,300,-1
"2014-11-11 23:56:00",409,-0.065,-0.581,0.041,8.08,0.02,-0.02,0.001,0,0.075,0.002,-0.01,0.002,-0.001,0.008,300,-1
"2014-11-11 23:57:00",410,-0.329,-0.164,0.071,8.07,0.093,0.033,0.014,0.004,0.067,-0.001,0.008,0.006,0,0.007,301,0
"2014-11-11 23:58:00",411,-0.295,-0.509,0.045,8.1,0.015,-0.005,0,-0.003,0.053,0,-0.006,0.002,-0.001,0.008,300,0
"2014-11-11 23:59:00",412,-0.319,-0.329,0.025,8.13,0.024,0.003,-0.004,-0.002,0.005,0.001,0,0.003,0,0.005,300,0
"2014-11-12 00:00:00",413,-0.05,-0.312,0.1,7.823,0.197,-0.027,0.021,-0.066,0.044,-0.011,0.016,0.018,0.007,0.08,300,0
"2014-11-12 00:01:00",414,-0.355,-0.275,0.048,8.24,0.054,0.002,-0.004,-0.009,0.011,-0.003,-0.004,0.021,0.003,0.025,300,0
"2014-11-12 00:02:00",415,-0.223,-0.47,0.076,8.09,0.032,-0.032,-0.005,0.008,0.134,0.016,-0.025,0.006,-0.005,0.029,300,-1
"2014-11-12 00:03:00",416,-0.302,-0.291,0.028,8.23,0.016,-0.008,0.003,0,0.029,-0.003,-0.003,0.002,0,0.012,300,-1
"2014-11-12 00:04:00",417,-0.39,-0.303,0.042,8.34,0.01,-0.004,0.001,0.001,0.01,0,-0.002,0.003,0,0.006,300,-1
"2014-11-12 00:05:00",418,-0.497,-0.28,0.042,8.29,0.053,-0.008,-0.004,0.004,0.046,-0.001,0.017,0.004,0,0.013,300,-1
"2014-11-12 00:06:00",419,-0.152,-0.315,0.035,8.22,0.02,0.002,-0.003,0.003,0.018,0.001,-0.003,0.002,-0.001,0.006,301,0
"2014-11-12 00:07:00",420,-0.154,-0.323,0.029,8.24,0.004,-0.002,0,0,0.015,-0.001,-0.002,0.001,0,0.005,300,0
"2014-11-12 00:08:00",421,-0.386,-0.421,0.019,8.29,0.04,-0.003,0.002,-0.004,0.016,-0.004,0.002,0.003,-0.002,0.008,300,0
"2014-11-12 00:09:00",422,-0.602,-0.18,0.031,8.38,0.057,-0.001,-0.006,-0.006,0.024,0.001,0,0.004,-0.001,0.006,300,0
"2014-11-12 00:10:00",423,-0.254,-0.266,0.096,8.19,0.041,0.012,-0.004,0.009,0.018,0,-0.004,0.004,-0.004,0.016,300,0
"2014-11-12 00:11:00",424,-0.07,-0.351,0.063,8.24,0.033,0.002,0.003,-0.001,0.012,-0.003,-0.005,0.003,0.003,0.013,300,-1
"2014-11-12 00:12:00",425,-0.218,-0.208,0.105,8.11,0.047,0.017,-0.001,0,0.014,0,-0.003,0.003,-0.002,0.008,300,-1
"2014-11-12 00:13:00",426,-0.464,-0.322,0.081,8.22,0.007,0.003,0,0,0.004,0,0,0.001,0,0.004,300,-1
"2014-11-12 00:14:00",427,-0.319,-0.181,0.032,8.19,0.023,-0.003,-0.001,-0.002,0.007,0,0.002,0.001,0,0.004,300,-1
"2014-11-12 00:15:00",428,-0.096,-0.196,0.055,8.06,0.002,0,0,0,0.001,0,0,0.003,-0.002,0.006,300,-1
"2014-11-12 00:16:00",429,-0.08,-0.479,0.054,8.09,0.016,0.013,-0.001,-0.002,0.03,-0.003,-0.01,0.001,0,0.019,300,-1
"2014-11-12 00:17:00",430,-0.313,-0.451,0.063,8.15,0.027,-0.004,0.004,0.002,0.006,-0.003,0,0.005,0.001,0.007,300,-1
"2014-11-12 00:18:00",431,-0.336,-0.306,-0.003,8.12,0.021,-0.003,0,-0.003,0.005,0,0,0.002,0.001,0.007,301,0
"2014-11-12 00:19:00",432,-0.158,-0.172,0.012,8.12,0.053,0.011,-0.001,-0.003,0.007,-0.003,-0.001,0.003,0,0.003,300,0
"2014-11-12 00:20:00",433,-0.241,-0.314,0.055,8.09,0.013,-0.002,0.001,-0.001,0.005,-0.003,-0.001,0.003,0.001,0.004,300,0
"2014-11-12 00:21:00",434,-0.301,-0.306,0.019,8.05,0.053,0.01,-0.001,-0.004,0.005,0,-0.001,0.002,0,0.004,300,-1
"2014-11-12 00:22:00",435,-0.014,-0.498,0.026,8.1,0.007,0,-0.003,-0.001,0.008,0,-0.002,0.003,0.001,0.005,300,-1
"2014-11-12 00:23:00",436,-0.266,-0.331,0.018,8.08,0.022,-0.011,-0.001,0,0.023,-0.005,0,0.004,-0.001,0.007,300,-1
"2014-11-12 00:24:00",437,-0.535,-0.421,0.024,8.11,0.019,-0.004,0.002,0.003,0.008,-0.002,-0.001,0.003,0,0.006,300,-1
"2014-11-12 00:25:00",438,-0.223,-0.341,0.022,8.02,0.021,-0.002,0.001,-0.003,0.007,-0.001,-0.001,0.001,0,0.005,301,0
"2014-11-12 00:26:00",439,-0.27,-0.295,0.044,8.04,0.02,0.008,0.002,-0.001,0.009,0.002,0.001,0.002,0,0.005,300,0
"2014-11-12 00:27:00",440,-0.244,-0.326,0.042,8.03,0.005,0.002,0,-0.001,0.007,0,-0.001,0.001,0,0.005,300,0
"2014-11-12 00:28:00",441,-0.368,-0.35,0.017,8.03,0.043,-0.006,-0.001,-0.002,0.006,0,-0.002,0.002,0,0.007,300,0
"2014-11-12 00:29:00",442,-0.305,-0.338,0.042,8.03,0.022,0.005,-0.001,-0.002,0.006,0,-0.002,0.002,0,0.005,300,0
"2014-11-12 00:30:00",443,-0.353,-0.207,0.027,7.985,0.008,0.007,-0.001,-0.001,0.015,0,-0.002,0.001,0,0.003,300,-1
"2014-11-12 00:31:00",444,-0.163,-0.282,0.011,7.947,0.005,0.002,0,0.001,0.009,-0.002,0.002,0.001,-0.001,0.005,300,-1
"2014-11-12 00:32:00",445,-0.195,-0.364,0.034,7.912,0.016,-0.006,-0.001,-0.003,0.007,0,0,0.001,0.001,0.005,300,-1
"2014-11-12 00:33:00",446,-0.139,-0.326,0.078,8.02,0.015,0,-0.001,0.002,0.011,-0.002,-0.002,0.004,0.003,0.008,300,-1
"2014-11-12 00:34:00",447,-0.262,-0.32,0.152,7.961,0.021,0.006,0,0.008,0.023,-0.001,0.003,0.001,0,0.016,300,-1
"2014-11-12 00:35:00",448,-0.458,-0.371,0.039,7.973,0.022,0.017,-0.006,-0.002,0.023,-0.006,-0.003,0.005,0,0.005,301,0
"2014-11-12 00:36:00",449,-0.322,-0.272,0.036,7.934,0.029,0.007,0,-0.003,0.007,0.001,-0.001,0.001,0,0.003,300,0
"2014-11-12 00:37:00",450,-0.302,-0.339,0.032,7.809,0.016,-0.002,-0.001,-0.011,0.004,0,0,0.001,0.001,0.016,300,0
"2014-11-12 00:38:00",451,-0.308,-0.291,0.049,7.845,0.009,0.002,0,-0.001,0.009,-0.001,-0.001,0.002,0,0.003,300,0
"2014-11-12 00:39:00",452,-0.372,-0.2,0.068,7.83,0.007,0,0,-0.002,0.013,0.002,-0.002,0.001,0,0.006,300,0
"2014-11-12 00:40:00",453,-0.099,-0.283,0.082,7.346,0.016,0.006,0,-0.012,0.061,-0.005,-0.017,0.002,0.01,0.145,300,0
"2014-11-12 00:41:00",454,-0.41,-0.363,0.051,7.746,0.024,-0.005,0.002,-0.004,0.008,-0.002,-0.001,0.003,0,0.006,300,0
"2014-11-12 00:42:00",455,-0.44,-0.37,0.016,7.861,0.039,0.006,-0.003,-0.01,0.005,-0.002,-0.002,0.003,0.001,0.005,300,-1
"2014-11-12 00:43:00",456,-0.329,-0.383,0.055,7.8,0.049,-0.013,0.003,-0.011,0.007,0,0.002,0.001,0,0.006,300,-1
"2014-11-12 00:44:00",457,-0.287,-0.372,0.064,7.78,0.015,0,0,-0.003,0.007,0,-0.001,0.002,0,0.005,300,-1
"2014-11-12 00:45:00",458,-0.312,-0.318,0.039,7.786,0.009,-0.003,0.002,-0.003,0.007,0,0.001,0.002,0,0.003,300,-1
"2014-11-12 00:46:00",459,-0.344,-0.284,0.05,7.768,0.013,0.003,0,-0.003,0.011,-0.002,-0.001,0.002,0,0.004,300,-1
"2014-11-12 00:47:00",460,-0.219,-0.267,0.082,7.678,0.004,-0.001,0,0,0.016,-0.006,0.018,0.007,-0.015,0.053,300,-1
"2014-11-12 00:48:00",461,-0.245,-0.189,0.107,7.311,0.008,-0.004,0.001,0.005,0.015,-0.003,-0.008,0.003,0.007,0.061,301,0
"2014-11-12 00:49:00",462,-0.365,-0.29,0.102,7.659,0.022,0.002,0.001,-0.006,0.002,0,-0.001,0.001,-0.001,0.009,300,0
"2014-11-12 00:50:00",463,-0.3,-0.409,0.103,7.673,0.025,0.001,0.001,-0.004,0.007,0.001,0,0.002,0.001,0.005,300,0
"2014-11-12 00:51:00",464,-0.426,-0.359,0.04,7.65,0.017,0.007,-0.001,0,0.008,-0.001,0,0.002,0.001,0.005,300,0
"2014-11-12 00:52:00",465,-0.305,-0.39,0.041,7.626,0.011,-0.006,0.001,-0.002,0.006,-0.002,0.001,0.002,0,0.004,300,0
"2014-11-12 00:53:00",466,-0.332,-0.277,0.05,7.644,0.012,0.002,0,-0.002,0.004,0,0.001,0.002,-0.001,0.005,300,0
"2014-11-12 00:54:00",467,-0.163,-0.339,0.058,7.63,0.011,-0.005,0,-0.002,0.015,-0.002,0.002,0.002,0,0.004,300,0
"2014-11-12 00:55:00",468,-0.136,-0.333,0.113,7.562,0.023,-0.004,0.004,-0.012,0.008,-0.001,0.002,0.002,-0.003,0.034,300,0
"2014-11-12 00:56:00",469,-0.296,-0.135,0.103,7.389,0.01,-0.002,0.001,-0.009,0.003,0,0.001,0.002,-0.003,0.026,300,-1
"2014-11-12 00:57:00",470,-0.129,-0.165,0.1,7.21,0.007,0,0.002,0.003,0.007,-0.002,-0.006,0.003,0.002,0.047,300,-1
"2014-11-12 00:58:00",471,-0.087,-0.312,0.081,7.325,0.041,0.002,-0.006,-0.039,0.035,-0.005,-0.014,0.005,0.006,0.064,300,-1
"2014-11-12 00:59:00",472,-0.37,-0.3,0.071,7.695,0.026,-0.001,0.002,-0.012,0.004,0.001,-0.001,0.002,-0.002,0.016,300,-1
"2014-11-12 01:00:00",473,-0.354,-0.317,0.065,7.664,0.033,-0.009,0.001,-0.004,0.01,0,-0.001,0.002,0,0.005,300,-1
"2014-11-12 01:01:00",474,-0.326,-0.08,0.09,7.475,0.038,0.008,0,-0.04,0.008,0.002,-0.012,0.004,0,0.057,300,-1
"2014-11-12 01:02:00",475,-0.093,-0.061,0.053,7.078,0.04,-0.003,-0.006,-0.029,0.006,-0.001,-0.003,0.006,0.004,0.062,300,-1
"2014-11-12 01:03:00",476,0.098,-0.007,0.018,6.799,0.073,-0.044,-0.013,-0.015,0.091,0.007,-0.003,0.009,0.005,0.036,301,0
"2014-11-12 01:04:00",477,-0.127,-0.348,0.066,7.175,0.024,0.001,-0.006,-0.037,0.003,0,-0.002,0.005,0.012,0.072,300,0
"2014-11-12 01:05:00",478,-0.255,-0.315,0.053,7.506,0.05,0.011,0.002,-0.002,0.009,-0.001,0.001,0.005,-0.001,0.004,300,0
"2014-11-12 01:06:00",479,-0.455,-0.317,0.032,7.601,0.012,0.008,0,0.005,0.01,0,0.007,0.002,0,0.008,300,0
"2014-11-12 01:07:00",480,-0.383,-0.288,0.015,7.638,0.013,0.005,-0.002,0.001,0.007,-0.001,0.001,0.002,-0.001,0.004,300,0
"2014-11-12 01:08:00",481,-0.298,-0.13,0.05,7.594,0.029,-0.002,0.003,0.001,0.048,0.002,0.003,0.002,0,0.008,300,-1
"2014-11-12 01:09:00",482,0.034,-0.522,0.09,7.574,0.024,0.002,0,-0.003,0.004,-0.001,-0.001,0.002,0,0.004,300,-1
"2014-11-12 01:10:00",483,-0.069,-0.457,0.102,7.595,0.028,-0.015,0.002,0.001,0.018,-0.001,-0.001,0.002,0,0.004,300,-1
"2014-11-12 01:11:00",484,-0.204,-0.287,0.055,7.559,0.014,-0.002,-0.001,-0.003,0.01,-0.003,0.001,0.003,0.001,0.004,300,-1
"2014-11-12 01:12:00",485,-0.279,-0.309,0.054,7.659,0.026,0.009,0.001,-0.002,0.009,0,0,0.001,0,0.003,300,-1
"2014-11-12 01:13:00",486,-0.167,-0.173,0.06,7.648,0.016,0.001,0.001,-0.001,0.003,0,0,0.001,0,0.004,300,-1
"2014-11-12 01:14:00",487,0.182,-0.03,0.007,7.435,0.007,-0.006,-0.001,-0.001,0.029,0.004,-0.003,0.003,0.003,0.017,301,0
"2014-11-12 01:15:00",488,0.223,-0.275,-0.017,7.434,0.013,-0.002,-0.001,0.001,0.005,0.001,-0.002,0.001,-0.001,0.004,300,0
"2014-11-12 01:16:00",489,-0.014,-0.442,0.031,7.541,0.003,-0.001,0,0,0.036,0.001,-0.011,0.001,0,0.006,300,0
"2014-11-12 01:17:00",490,-0.13,-0.286,0.037,7.653,0.006,-0.009,0.001,-0.001,0.038,-0.001,0.007,0.002,0,0.005,300,0
"2014-11-12 01:18:00",491,0.037,-0.034,0.08,7.577,0.012,0.026,0,-0.002,0.18,-0.006,-0.011,0.006,-0.001,0.01,300,0
"2014-11-12 01:19:00",492,0.071,-0.118,0.074,7.241,0.021,-0.021,-0.005,0.025,0.178,0.047,-0.058,0.022,-0.015,0.054,300,-1
"2014-11-12 01:20:00",493,-0.165,-0.494,0.058,7.603,0.052,-0.021,0.002,-0.011,0.013,0,0.005,0.001,0,0.007,300,-1
"2014-11-12 01:21:00",494,-0.198,-0.214,0.016,7.712,0.028,0.004,0.002,-0.002,0.01,-0.002,0.004,0.002,-0.001,0.006,300,-1
"2014-11-12 01:22:00",495,-0.061,-0.342,0.077,7.753,0.01,-0.009,-0.001,-0.003,0.026,-0.003,0.01,0.004,0,0.01,300,-1
"2014-11-12 01:23:00",496,-0.224,-0.249,0.059,7.83,0.004,0,0,0,0.014,-0.002,0,0.002,0,0.003,300,-1
"2014-11-12 01:24:00",497,-0.207,-0.528,0.055,7.822,0.01,-0.009,-0.002,-0.001,0.021,0.004,-0.001,0.002,0,0.003,301,0
"2014-11-12 01:25:00",498,-0.133,-0.396,0.043,7.787,0.009,-0.01,0.001,0.001,0.026,0,-0.003,0.002,0.001,0.005,300,0
"2014-11-12 01:26:00",499,-0.259,-0.299,0.012,7.762,0.021,0.001,0,-0.009,0.004,0,0,0.001,-0.001,0.008,300,0
"2014-11-12 01:27:00",500,0.002,-0.267,0.048,7.818,0.006,0.002,0,0.001,0.007,-0.003,0.001,0.004,-0.001,0.005,300,0
"2014-11-12 01:28:00",501,-0.286,-0.04,0.082,7.727,0.018,0.008,-0.006,-0.018,0.047,-0.004,-0.004,0.005,0.005,0.043,300,0
"2014-11-12 01:29:00",502,-0.085,-0.367,0.072,7.853,0.007,0.003,0.001,-0.001,0.01,0.003,0.003,0.003,0.001,0.006,300,-1
"2014-11-12 01:30:00",503,-0.123,-0.369,0.037,7.839,0.007,0.003,0,0,0.011,-0.002,0.001,0.001,0,0.004,300,-1
"2014-11-12 01:31:00",504,-0.307,-0.395,0.038,7.892,0.062,0.012,0.001,-0.004,0.009,0,-0.002,0.003,0,0.005,300,-1
"2014-11-12 01:32:00",505,-0.185,-0.137,0.046,7.922,0.032,0.004,0.004,-0.005,0.013,-0.002,0.003,0.003,-0.002,0.006,300,-1
"2014-11-12 01:33:00",506,-0.158,-0.272,0.039,7.902,0.012,0.004,-0.001,0,0.005,-0.002,0.001,0.001,-0.001,0.004,300,-1
"2014-11-12 01:34:00",507,-0.044,-0.311,0.078,7.99,0.012,0.006,0,-0.004,0.009,0,-0.003,0.002,0,0.006,301,0
"2014-11-12 01:35:00",508,-0.313,-0.327,0.066,8.07,0.022,0.008,-0.001,-0.003,0.007,0,-0.002,0.001,0,0.004,300,0
"2014-11-12 01:36:00",509,-0.285,-0.414,0.052,8.03,0.022,0.005,0,-0.001,0.005,0,0,0.002,0.001,0.005,300,0
"2014-11-12 01:37:00",510,-0.389,-0.289,0.02,8.08,0.032,0.005,0,0.001,0.006,-0.001,0.001,0.003,0,0.003,300,0
"2014-11-12 01:38:00",511,-0.436,-0.197,0.017,8.09,0.163,-0.036,0.003,0.007,0.022,-0.001,0,0.003,0,0.006,300,0
"2014-11-12 01:39:00",512,-0.237,-0.427,0.03,8.05,0.013,-0.005,0,-0.001,0.008,-0.001,0.001,0.001,0,0.004,300,-1
"2014-11-12 01:40:00",513,-0.376,-0.283,0.027,8.09,0.029,-0.004,0,-0.004,0.004,0,0,0.001,0,0.004,300,-1
"2014-11-12 01:41:00",514,-0.441,-0.189,0.032,8.07,0.021,0.015,-0.002,0.004,0.016,-0.002,0.002,0.003,-0.001,0.005,300,-1
"2014-11-12 01:42:00",515,-0.113,0.167,0.091,8.01,0.122,0.046,0.028,-0.007,0.04,0.004,0.001,0.019,-0.007,0.013,300,-1
"2014-11-12 01:43:00",516,0.043,-0.377,0.164,7.945,0.094,-0.026,0.005,-0.012,0.228,0.021,-0.001,0.012,-0.003,0.009,300,-1
"2014-11-12 01:44:00",517,-0.135,-0.068,0.067,8.08,0.125,-0.006,0.008,-0.006,0.025,-0.005,0.002,0.003,-0.001,0.005,300,-1
"2014-11-12 01:45:00",518,-0.236,-0.149,0.088,8.06,0.016,0.001,-0.001,-0.001,0.035,0,-0.006,0.001,0,0.005,301,0
"2014-11-12 01:46:00",519,-0.417,-0.136,0.064,8.14,0.05,-0.005,0.007,-0.011,0.024,0.001,0.008,0.006,0,0.012,300,0
"2014-11-12 01:47:00",520,-0.737,-0.432,-0.018,8.16,0.039,0.001,0,-0.004,0.016,0.001,-0.001,0.009,-0.004,0.01,300,0
"2014-11-12 01:48:00",521,-0.293,-0.272,0,8.37,0.112,-0.042,0,-0.008,0.037,-0.005,0.006,0.005,0,0.006,300,0
"2014-11-12 01:49:00",522,-0.136,-0.225,0.043,8.22,0.011,-0.011,0.002,0,0.017,-0.003,0,0.002,0,0.004,300,-1
"2014-11-12 01:50:00",523,-0.247,-0.27,0.077,8.22,0.039,-0.011,0,0.003,0.015,0.002,-0.005,0.001,-0.001,0.006,300,-1
"2014-11-12 01:51:00",524,-0.145,-0.326,0.07,8.24,0.024,0.001,-0.001,0.002,0.017,-0.003,0,0.002,0,0.005,300,-1
"2014-11-12 01:52:00",525,-0.006,-0.347,0.103,8.22,0.013,-0.001,0.001,0,0.019,-0.001,0,0.001,-0.001,0.007,300,-1
"2014-11-12 01:53:00",526,-0.271,-0.31,0.038,8.24,0.056,-0.021,-0.001,0.003,0.025,-0.004,-0.004,0.003,0.001,0.007,300,-1
"2014-11-12 01:54:00",527,-0.171,-0.125,0.098,8.23,0.071,0.023,0.01,-0.006,0.05,-0.008,0.007,0.007,-0.004,0.008,300,-1
"2014-11-12 01:55:00",528,-0.181,-0.132,0.038,8.3,0.011,-0.002,0.001,0.001,0.002,-0.001,0,0.002,0,0.004,300,-1
"2014-11-12 01:56:00",529,-0.12,-0.102,0.096,8.27,0.059,-0.018,0.007,-0.003,0.046,-0.015,0.003,0.006,-0.001,0.004,300,-1
"2014-11-12 01:57:00",530,0.072,0.254,0.05,8.3,0.084,-0.046,0.001,-0.01,0.105,-0.008,0.011,0.06,-0.014,0.013,301,0
"2014-11-12 01:58:00",531,0.115,-0.494,-0.024,8.2,0.097,0.027,0.044,-0.004,0.043,0.008,-0.004,0.041,0,0.009,300,0
"2014-11-12 01:59:00",532,-0.081,-0.36,0.01,8.2,0.024,-0.011,-0.001,0.001,0.071,0,-0.001,0.002,0,0.004,300,0
"2014-11-12 02:00:00",533,0.015,0.224,0.018,8.25,0.017,-0.002,0.002,0.003,0.021,-0.002,0.002,0.01,-0.005,0.012,300,-1
"2014-11-12 02:01:00",534,0.079,-0.141,0.093,8.21,0.036,-0.002,-0.002,0.004,0.027,0.008,0.004,0.006,0,0.007,300,-1
"2014-11-12 02:02:00",535,-0.325,-0.165,0.016,8.2,0.006,-0.003,0.001,0.001,0.004,0,-0.001,0.001,0,0.004,300,-1
"2014-11-12 02:03:00",536,-0.119,0.304,-0.137,8.35,0.26,-0.056,-0.014,0.002,0.189,0.015,0.011,0.076,-0.015,0.015,301,0
"2014-11-12 02:04:00",537,-0.454,-0.219,-0.02,8.26,0.034,0.003,-0.006,0.003,0.03,-0.001,0.004,0.009,0,0.004,300,0
"2014-11-12 02:05:00",538,-0.114,-0.43,0.042,8.3,0.019,-0.005,-0.001,0.003,0.014,-0.001,-0.001,0.001,0,0.005,300,0
"2014-11-12 02:06:00",539,-0.271,-0.27,-0.017,8.28,0.056,0.015,-0.002,0.011,0.008,-0.003,0.003,0.004,0,0.006,300,-1
"2014-11-12 02:07:00",540,-0.325,0.424,0.132,8.32,0.098,0.021,0.007,-0.011,0.26,0.079,0.007,0.041,-0.003,0.011,300,-1
"2014-11-12 02:08:00",541,-0.337,0.75,0.094,8.27,0.055,0.062,0.008,0.01,0.325,0.026,0.037,0.04,0.003,0.012,300,-1
"2014-11-12 02:09:00",542,-0.15,0.306,0.025,8.3,0.085,0.013,0.006,0.004,0.037,-0.003,0.006,0.017,-0.001,0.011,300,-1
"2014-11-12 02:10:00",543,-0.219,-0.32,0.028,8.27,0.035,-0.013,0.002,-0.002,0.115,0.03,0.004,0.014,0.002,0.006,301,0
"2014-11-12 02:11:00",544,-0.349,-0.314,0.035,8.27,0.03,-0.008,-0.005,0.001,0.007,0.002,0,0.003,0,0.004,300,0
"2014-11-12 02:12:00",545,-0.161,-0.216,0.072,8.23,0.075,0.024,0.004,0.003,0.04,-0.012,0.002,0.013,-0.003,0.005,300,0
"2014-11-12 02:13:00",546,-0.59,-0.336,0.065,8.28,0.031,-0.003,0.002,0.004,0.011,-0.003,0,0.006,-0.002,0.007,300,0
"2014-11-12 02:14:00",547,-0.39,-0.1,-0.006,8.33,0.017,0.001,-0.002,-0.001,0.005,0.001,0.002,0.003,0.002,0.006,300,-1
"2014-11-12 02:15:00",548,-0.057,-0.376,0.01,8.4,0.022,-0.033,-0.003,0.004,0.067,0.006,-0.006,0.004,0.001,0.004,300,-1
"2014-11-12 02:16:00",549,-0.191,-0.11,0.029,8.38,0.16,0.055,-0.022,0.014,0.126,-0.036,-0.005,0.031,0.003,0.009,300,-1
"2014-11-12 02:17:00",550,-0.164,-0.347,0.054,8.37,0.035,0.012,0.002,0.005,0.018,0,0.002,0.006,0,0.006,301,0
"2014-11-12 02:18:00",551,-0.09,-0.476,0.053,8.34,0.1,-0.053,0.001,-0.011,0.042,-0.006,0.007,0.011,-0.003,0.006,300,0
"2014-11-12 02:19:00",552,-0.386,-0.279,0.07,8.37,0.035,0.011,0.003,0.006,0.058,0,0.007,0.004,0,0.007,300,0
"2014-11-12 02:20:00",553,-0.155,-0.206,0.032,8.32,0.018,0.016,0.002,-0.005,0.023,0.002,-0.006,0.001,0,0.005,300,0
"2014-11-12 02:21:00",554,-0.13,-0.385,0.034,8.41,0.029,-0.004,-0.003,0.003,0.002,0,-0.001,0.001,0,0.005,300,0
"2014-11-12 02:22:00",555,-0.133,0.179,0.013,8.36,0.037,-0.044,0.009,-0.002,0.263,-0.021,0.011,0.009,-0.001,0.006,300,-1
"2014-11-12 02:23:00",556,-0.475,0.882,0.254,8.36,0.542,0.179,0.05,0.006,0.989,0.207,0.057,0.18,0.017,0.014,300,-1
"2014-11-12 02:24:00",557,-0.143,-0.156,0.082,8.32,0.094,0.051,0.022,0,0.048,0.013,-0.002,0.011,-0.002,0.009,300,-1
"2014-11-12 02:25:00",558,-0.228,-0.491,0.053,8.34,0.138,-0.005,0.01,0.017,0.011,0,-0.001,0.004,0.001,0.009,300,-1
"2014-11-12 02:26:00",559,-0.306,-0.105,0.033,8.4,0.025,0.022,0.007,0.005,0.08,0.006,0.007,0.004,0.001,0.005,300,-1
"2014-11-12 02:27:00",560,-0.081,-0.215,0.03,8.43,0.026,-0.005,-0.003,-0.001,0.008,0.001,-0.001,0.002,0.001,0.004,301,0
"2014-11-12 02:28:00",561,-0.369,0.225,-0.003,8.46,0.116,-0.035,0.03,0,0.267,-0.055,0.005,0.047,-0.004,0.007,300,0
"2014-11-12 02:29:00",562,-0.115,-0.321,-0.02,8.43,0.199,0.083,0.015,0.009,0.071,0.005,0.005,0.023,-0.005,0.008,300,0
"2014-11-12 02:30:00",563,-0.348,0.173,0.062,8.37,0.18,-0.049,0.023,-0.004,0.177,0.003,-0.004,0.014,-0.002,0.007,300,0
"2014-11-12 02:31:00",564,-0.631,0.358,0.171,8.42,0.216,-0.215,-0.002,-0.014,0.763,-0.006,0.042,0.038,-0.002,0.01,300,-1
"2014-11-12 02:32:00",565,-0.312,-0.396,0.092,8.39,0.023,0.007,-0.007,0.003,0.038,-0.004,-0.003,0.005,-0.001,0.007,300,-1
"2014-11-12 02:33:00",566,-0.316,0.373,0.023,8.35,0.126,-0.038,0.034,-0.012,0.341,-0.018,0.013,0.052,-0.006,0.015,300,-1
"2014-11-12 02:34:00",567,-0.407,-0.155,0.003,8.41,0.228,-0.312,-0.001,0.007,0.876,0.031,-0.015,0.047,-0.009,0.009,300,-1
"2014-11-12 02:35:00",568,-0.09,-0.157,0.092,8.39,0.149,-0.131,-0.016,-0.005,0.446,-0.027,0.013,0.018,-0.002,0.008,301,0
"2014-11-12 02:36:00",569,-0.095,0.593,0.142,8.45,0.157,0.003,0.024,0.002,0.192,0.022,0.005,0.042,0.003,0.007,300,0
"2014-11-12 02:37:00",570,-0.39,0.084,0.098,8.44,0.02,0.012,0.006,0.001,0.085,0.013,0,0.012,0,0.006,300,0
"2014-11-12 02:38:00",571,-0.295,-0.41,0.055,8.44,0.022,0.008,0.001,0.002,0.033,0.004,0.002,0.002,0,0.004,300,0
