"TOA5","CR800_40","CR800","1075","CR800.Std.07","CPU:OWL_40.CR8","5565","Control"
"TIMESTAMP","RECORD","Bat12V","CaseT"
"2014-11-12 01:55:00",576,12.83,7.927
"2014-11-12 01:56:00",577,12.85,7.927
"2014-11-12 01:57:00",578,12.85,7.95
"2014-11-12 01:58:00",579,12.85,7.95
"2014-11-12 01:59:00",580,12.85,7.97
"2014-11-12 02:00:00",581,12.85,7.97
"2014-11-12 02:01:00",582,12.85,7.993
"2014-11-12 02:02:00",583,12.85,7.993
"2014-11-12 02:03:00",584,12.85,7.993
"2014-11-12 02:04:00",585,12.85,8.02
"2014-11-12 02:05:00",586,12.85,8.02
"2014-11-12 02:06:00",587,12.85,8.04
"2014-11-12 02:07:00",588,12.85,8.04
"2014-11-12 02:08:00",589,12.85,8.06
"2014-11-12 02:09:00",590,12.85,8.06
"2014-11-12 02:10:00",591,12.85,8.08
"2014-11-12 02:11:00",592,12.85,8.08
"2014-11-12 02:12:00",593,12.85,8.08
"2014-11-12 02:13:00",594,12.85,8.1
"2014-11-12 02:14:00",595,12.85,8.1
"2014-11-12 02:15:00",596,12.85,8.13
"2014-11-12 02:16:00",597,12.85,8.13
"2014-11-12 02:17:00",598,12.85,8.15
"2014-11-12 02:18:00",599,12.85,8.15
"2014-11-12 02:19:00",600,12.85,8.17
"2014-11-12 02:20:00",601,12.85,8.17
"2014-11-12 02:21:00",602,12.85,8.17
"2014-11-12 02:22:00",603,12.85,8.19
"2014-11-12 02:23:00",604,12.85,8.19
"2014-11-12 02:24:00",605,12.85,8.21
"2014-11-12 02:25:00",606,12.85,8.21
"2014-11-12 02:26:00",607,12.85,8.21
"2014-11-12 02:27:00",608,12.85,8.23
"2014-11-12 02:28:00",609,12.85,8.23
"2014-11-12 02:29:00",610,12.85,8.23
"2014-11-12 02:30:00",611,12.85,8.26
"2014-11-12 02:31:00",612,12.85,8.26
"2014-11-12 02:32:00",613,12.83,8.28
"2014-11-12 02:33:00",614,12.85,8.28
"2014-11-12 02:34:00",615,12.85,8.3
"2014-11-12 02:35:00",616,12.85,8.3
"2014-11-12 02:36:00",617,12.85,8.3
"2014-11-12 02:37:00",618,12.85,8.33
"2014-11-12 02:38:00",619,12.85,8.33
"2014-11-12 02:39:00",620,12.85,8.35
"2014-11-12 02:40:00",621,12.85,8.35
"2014-11-12 02:41:00",622,12.85,8.37
"2014-11-12 02:42:00",623,12.85,8.37
"2014-11-12 02:43:00",624,12.85,8.37
"2014-11-12 02:44:00",625,12.85,8.37
"2014-11-12 02:45:00",626,12.85,8.39
"2014-11-12 02:46:00",627,12.85,8.39
"2014-11-12 02:47:00",628,12.85,8.39
"2014-11-12 02:48:00",629,12.85,8.41
"2014-11-12 02:49:00",630,12.84,8.41
"2014-11-12 02:50:00",631,12.85,8.44
"2014-11-12 02:51:00",632,12.85,8.44
"2014-11-12 02:52:00",633,12.85,8.44
"2014-11-12 02:53:00",634,12.85,8.44
"2014-11-12 02:54:00",635,12.85,8.46
"2014-11-12 02:55:00",636,12.86,8.46
"2014-11-12 02:56:00",637,12.85,8.46
"2014-11-12 02:57:00",638,12.86,8.48
"2014-11-12 02:58:00",639,12.86,8.48
"2014-11-12 02:59:00",640,12.85,8.48
"2014-11-12 03:00:00",641,12.85,8.48
"2014-11-12 03:01:00",642,12.85,8.5
"2014-11-12 03:02:00",643,12.85,8.52
"2014-11-12 03:03:00",644,12.86,8.5
"2014-11-12 03:04:00",645,12.85,8.52
"2014-11-12 03:05:00",646,12.85,8.52
"2014-11-12 03:06:00",647,12.85,8.52
"2014-11-12 03:07:00",648,12.85,8.52
"2014-11-12 03:08:00",649,12.85,8.52
"2014-11-12 03:09:00",650,12.85,8.55
"2014-11-12 03:10:00",651,12.85,8.55
"2014-11-12 03:11:00",652,12.85,8.55
"2014-11-12 03:12:00",653,12.85,8.57
"2014-11-12 03:13:00",654,12.85,8.57
"2014-11-12 03:14:00",655,12.86,8.57
"2014-11-12 03:15:00",656,12.85,8.57
"2014-11-12 03:16:00",657,12.85,8.59
"2014-11-12 03:17:00",658,12.85,8.59
"2014-11-12 03:18:00",659,12.86,8.59
"2014-11-12 03:19:00",660,12.86,8.59
"2014-11-12 03:20:00",661,12.83,8.59
"2014-11-12 03:21:00",662,12.86,8.59
"2014-11-12 03:22:00",663,12.83,8.61
"2014-11-12 03:23:00",664,12.86,8.61
"2014-11-12 03:24:00",665,12.85,8.61
"2014-11-12 03:25:00",666,12.85,8.61
"2014-11-12 03:26:00",667,12.85,8.61
"2014-11-12 03:27:00",668,12.86,8.61
"2014-11-12 03:28:00",669,12.86,8.63
"2014-11-12 03:29:00",670,12.86,8.63
"2014-11-12 03:30:00",671,12.86,8.63
"2014-11-12 03:31:00",672,12.86,8.63
"2014-11-12 03:32:00",673,12.86,8.63
"2014-11-12 03:33:00",674,12.86,8.63
"2014-11-12 03:34:00",675,12.86,8.66
"2014-11-12 03:35:00",676,12.85,8.66
"2014-11-12 03:36:00",677,12.84,8.66
"2014-11-12 03:37:00",678,12.84,8.66
"2014-11-12 03:38:00",679,12.85,8.66
"2014-11-12 03:39:00",680,12.85,8.66
"2014-11-12 03:40:00",681,12.85,8.66
"2014-11-12 03:41:00",682,12.85,8.66
"2014-11-12 03:42:00",683,12.85,8.66
"2014-11-12 03:43:00",684,12.85,8.68
"2014-11-12 03:44:00",685,12.85,8.68
"2014-11-12 03:45:00",686,12.86,8.68
"2014-11-12 03:46:00",687,12.86,8.68
"2014-11-12 03:47:00",688,12.86,8.68
"2014-11-12 03:48:00",689,12.86,8.68
"2014-11-12 03:49:00",690,12.85,8.68
"2014-11-12 03:50:00",691,12.86,8.68
"2014-11-12 03:51:00",692,12.86,8.7
"2014-11-12 03:52:00",693,12.85,8.7
"2014-11-12 03:53:00",694,12.86,8.7
"2014-11-12 03:54:00",695,12.86,8.7
"2014-11-12 03:55:00",696,12.85,8.7
"2014-11-12 03:56:00",697,12.85,8.7
"2014-11-12 03:57:00",698,12.84,8.7
"2014-11-12 03:58:00",699,12.86,8.7
"2014-11-12 03:59:00",700,12.86,8.7
"2014-11-12 04:00:00",701,12.86,8.7
"2014-11-12 04:01:00",702,12.86,8.7
"2014-11-12 04:02:00",703,12.86,8.7
"2014-11-12 04:03:00",704,12.86,8.7
"2014-11-12 04:04:00",705,12.86,8.7
"2014-11-12 04:05:00",706,12.86,8.7
"2014-11-12 04:06:00",707,12.86,8.7
"2014-11-12 04:07:00",708,12.86,8.7
"2014-11-12 04:08:00",709,12.86,8.7
"2014-11-12 04:09:00",710,12.86,8.7
"2014-11-12 04:10:00",711,12.85,8.7
"2014-11-12 04:11:00",712,12.86,8.7
"2014-11-12 04:12:00",713,12.86,8.72
"2014-11-12 04:13:00",714,12.86,8.7
"2014-11-12 04:14:00",715,12.85,8.7
"2014-11-12 04:15:00",716,12.86,8.7
"2014-11-12 04:16:00",717,12.86,8.7
"2014-11-12 04:17:00",718,12.86,8.72
"2014-11-12 04:18:00",719,12.86,8.75
"2014-11-12 04:19:00",720,12.86,8.72
"2014-11-12 04:20:00",721,12.86,8.7
"2014-11-12 04:21:00",722,12.86,8.72
"2014-11-12 04:22:00",723,12.86,8.72
"2014-11-12 04:23:00",724,12.86,8.72
"2014-11-12 04:24:00",725,12.86,8.75
"2014-11-12 04:25:00",726,12.86,8.72
"2014-11-12 04:26:00",727,12.86,8.72
"2014-11-12 04:27:00",728,12.86,8.75
"2014-11-12 04:28:00",729,12.86,8.75
"2014-11-12 04:29:00",730,12.86,8.72
"2014-11-12 04:30:00",731,12.86,8.72
"2014-11-12 04:31:00",732,12.86,8.72
"2014-11-12 04:32:00",733,12.85,8.75
"2014-11-12 04:33:00",734,12.83,8.75
"2014-11-12 04:34:00",735,12.86,8.75
"2014-11-12 04:35:00",736,12.86,8.72
"2014-11-12 04:36:00",737,12.85,8.72
"2014-11-12 04:37:00",738,12.85,8.72
"2014-11-12 04:38:00",739,12.85,8.72
"2014-11-12 04:39:00",740,12.85,8.72
"2014-11-12 04:40:00",741,12.85,8.72
"2014-11-12 04:41:00",742,12.85,8.72
"2014-11-12 04:42:00",743,12.85,8.72
"2014-11-12 04:43:00",744,12.85,8.75
"2014-11-12 04:44:00",745,12.86,8.72
"2014-11-12 04:45:00",746,12.85,8.75
"2014-11-12 04:46:00",747,12.85,8.72
"2014-11-12 04:47:00",748,12.86,8.72
"2014-11-12 04:48:00",749,12.85,8.72
"2014-11-12 04:49:00",750,12.86,8.72
"2014-11-12 04:50:00",751,12.86,8.75
"2014-11-12 04:51:00",752,12.84,8.7
"2014-11-12 04:52:00",753,12.86,8.7
"2014-11-12 04:53:00",754,12.86,8.7
"2014-11-12 04:54:00",755,12.86,8.72
"2014-11-12 04:55:00",756,12.86,8.7
"2014-11-12 04:56:00",757,12.84,8.7
"2014-11-12 04:57:00",758,12.86,8.7
"2014-11-12 04:58:00",759,12.86,8.7
"2014-11-12 04:59:00",760,12.86,8.7
"2014-11-12 05:00:00",761,12.86,8.7
"2014-11-12 05:01:00",762,12.86,8.7
"2014-11-12 05:02:00",763,12.86,8.7
"2014-11-12 05:03:00",764,12.86,8.7
"2014-11-12 05:04:00",765,12.85,8.7
"2014-11-12 05:05:00",766,12.86,8.7
"2014-11-12 05:06:00",767,12.86,8.7
"2014-11-12 05:07:00",768,12.86,8.7
"2014-11-12 05:08:00",769,12.85,8.7
"2014-11-12 05:09:00",770,12.86,8.7
"2014-11-12 05:10:00",771,12.86,8.7
"2014-11-12 05:11:00",772,12.86,8.7
"2014-11-12 05:12:00",773,12.86,8.7
"2014-11-12 05:13:00",774,12.86,8.7
"2014-11-12 05:14:00",775,12.86,8.7
"2014-11-12 05:15:00",776,12.86,8.7
"2014-11-12 05:16:00",777,12.86,8.7
"2014-11-12 05:17:00",778,12.86,8.7
"2014-11-12 05:18:00",779,12.86,8.68
"2014-11-12 05:19:00",780,12.85,8.68
"2014-11-12 05:20:00",781,12.86,8.68
"2014-11-12 05:21:00",782,12.86,8.68
"2014-11-12 05:22:00",783,12.86,8.7
"2014-11-12 05:23:00",784,12.85,8.68
"2014-11-12 05:24:00",785,12.86,8.68
"2014-11-12 05:25:00",786,12.86,8.68
"2014-11-12 05:26:00",787,12.86,8.68
"2014-11-12 05:27:00",788,12.86,8.68
"2014-11-12 05:28:00",789,12.85,8.68
"2014-11-12 05:29:00",790,12.86,8.68
"2014-11-12 05:30:00",791,12.86,8.68
"2014-11-12 05:31:00",792,12.86,8.68
"2014-11-12 05:32:00",793,12.86,8.68
"2014-11-12 05:33:00",794,12.86,8.68
"2014-11-12 05:34:00",795,12.86,8.68
"2014-11-12 05:35:00",796,12.85,8.68
"2014-11-12 05:36:00",797,12.85,8.68
"2014-11-12 05:37:00",798,12.85,8.68
"2014-11-12 05:38:00",799,12.84,8.68
"2014-11-12 05:39:00",800,12.84,8.68
"2014-11-12 05:40:00",801,12.83,8.68
"2014-11-12 05:41:00",802,12.85,8.68
"2014-11-12 05:42:00",803,12.85,8.68
"2014-11-12 05:43:00",804,12.85,8.66
"2014-11-12 05:44:00",805,12.85,8.66
"2014-11-12 05:45:00",806,12.85,8.66
"2014-11-12 05:46:00",807,12.85,8.66
"2014-11-12 05:47:00",808,12.84,8.66
"2014-11-12 05:48:00",809,12.85,8.66
"2014-11-12 05:49:00",810,12.85,8.66
"2014-11-12 05:50:00",811,12.86,8.68
"2014-11-12 05:51:00",812,12.85,8.66
"2014-11-12 05:52:00",813,12.84,8.66
"2014-11-12 05:53:00",814,12.86,8.66
"2014-11-12 05:54:00",815,12.84,8.66
"2014-11-12 05:55:00",816,12.84,8.66
"2014-11-12 05:56:00",817,12.85,8.66
"2014-11-12 05:57:00",818,12.86,8.66
"2014-11-12 05:58:00",819,12.85,8.66
"2014-11-12 05:59:00",820,12.85,8.66
"2014-11-12 06:00:00",821,12.85,8.66
"2014-11-12 06:01:00",822,12.85,8.66
"2014-11-12 06:02:00",823,12.85,8.66
"2014-11-12 06:03:00",824,12.86,8.66
"2014-11-12 06:04:00",825,12.83,8.68
"2014-11-12 06:05:00",826,12.85,8.66
"2014-11-12 06:06:00",827,12.86,8.66
"2014-11-12 06:07:00",828,12.85,8.66
"2014-11-12 06:08:00",829,12.84,8.66
"2014-11-12 06:09:00",830,12.85,8.66
"2014-11-12 06:10:00",831,12.85,8.66
"2014-11-12 06:11:00",832,12.85,8.66
"2014-11-12 06:12:00",833,12.85,8.66
"2014-11-12 06:13:00",834,12.85,8.66
"2014-11-12 06:14:00",835,12.85,8.66
"2014-11-12 06:15:00",836,12.85,8.66
"2014-11-12 06:16:00",837,12.86,8.66
"2014-11-12 06:17:00",838,12.85,8.66
"2014-11-12 06:18:00",839,12.85,8.68
"2014-11-12 06:19:00",840,12.85,8.66
"2014-11-12 06:20:00",841,12.86,8.66
"2014-11-12 06:21:00",842,12.85,8.66
"2014-11-12 06:22:00",843,12.85,8.66
"2014-11-12 06:23:00",844,12.85,8.68
"2014-11-12 06:24:00",845,12.85,8.68
"2014-11-12 06:25:00",846,12.85,8.68
"2014-11-12 06:26:00",847,12.85,8.68
"2014-11-12 06:27:00",848,12.85,8.68
"2014-11-12 06:28:00",849,12.85,8.68
"2014-11-12 06:29:00",850,12.85,8.68
"2014-11-12 06:30:00",851,12.85,8.68
"2014-11-12 06:31:00",852,12.85,8.68
"2014-11-12 06:32:00",853,12.85,8.7
"2014-11-12 06:33:00",854,12.85,8.68
"2014-11-12 06:34:00",855,12.85,8.68
"2014-11-12 06:35:00",856,12.85,8.68
"2014-11-12 06:36:00",857,12.85,8.68
"2014-11-12 06:37:00",858,12.85,8.68
"2014-11-12 06:38:00",859,12.84,8.7
"2014-11-12 06:39:00",860,12.83,8.7
"2014-11-12 06:40:00",861,12.85,8.7
"2014-11-12 06:41:00",862,12.85,8.7
"2014-11-12 06:42:00",863,12.85,8.7
"2014-11-12 06:43:00",864,12.85,8.7
"2014-11-12 06:44:00",865,12.85,8.7
"2014-11-12 06:45:00",866,12.85,8.7
"2014-11-12 06:46:00",867,12.85,8.7
"2014-11-12 06:47:00",868,12.85,8.7
"2014-11-12 06:48:00",869,12.85,8.7
"2014-11-12 06:49:00",870,12.85,8.7
"2014-11-12 06:50:00",871,12.85,8.7
"2014-11-12 06:51:00",872,12.86,8.7
"2014-11-12 06:52:00",873,12.85,8.7
"2014-11-12 06:53:00",874,12.85,8.7
"2014-11-12 06:54:00",875,12.85,8.7
"2014-11-12 06:55:00",876,12.85,8.72
"2014-11-12 06:56:00",877,12.85,8.75
"2014-11-12 06:57:00",878,12.85,8.75
"2014-11-12 06:58:00",879,12.84,8.75
"2014-11-12 06:59:00",880,12.85,8.75
"2014-11-12 07:00:00",881,12.85,8.75
"2014-11-12 07:01:00",882,12.85,8.75
"2014-11-12 07:02:00",883,12.85,8.75
"2014-11-12 07:03:00",884,12.85,8.75
"2014-11-12 07:04:00",885,12.85,8.77
"2014-11-12 07:05:00",886,12.85,8.75
"2014-11-12 07:06:00",887,12.85,8.77
"2014-11-12 07:07:00",888,12.83,8.77
"2014-11-12 07:08:00",889,12.85,8.77
"2014-11-12 07:09:00",890,12.85,8.77
"2014-11-12 07:10:00",891,12.85,8.77
"2014-11-12 07:11:00",892,12.85,8.77
"2014-11-12 07:12:00",893,12.83,8.77
"2014-11-12 07:13:00",894,12.85,8.77
"2014-11-12 07:14:00",895,12.85,8.77
"2014-11-12 07:15:00",896,12.85,8.77
"2014-11-12 07:16:00",897,12.85,8.79
"2014-11-12 07:17:00",898,12.85,8.79
"2014-11-12 07:18:00",899,12.85,8.79
"2014-11-12 07:19:00",900,12.85,8.79
"2014-11-12 07:20:00",901,12.85,8.79
"2014-11-12 07:21:00",902,12.85,8.79
"2014-11-12 07:22:00",903,12.85,8.81
"2014-11-12 07:23:00",904,12.85,8.81
"2014-11-12 07:24:00",905,12.85,8.81
"2014-11-12 07:25:00",906,12.85,8.81
"2014-11-12 07:26:00",907,12.85,8.81
"2014-11-12 07:27:00",908,12.85,8.81
"2014-11-12 07:28:00",909,12.85,8.81
"2014-11-12 07:29:00",910,12.85,8.81
"2014-11-12 07:30:00",911,12.85,8.81
"2014-11-12 07:31:00",912,12.85,8.81
"2014-11-12 07:32:00",913,12.85,8.81
"2014-11-12 07:33:00",914,12.85,8.83
"2014-11-12 07:34:00",915,12.85,8.83
"2014-11-12 07:35:00",916,12.85,8.83
"2014-11-12 07:36:00",917,12.83,8.83
"2014-11-12 07:37:00",918,12.85,8.83
"2014-11-12 07:38:00",919,12.84,8.83
"2014-11-12 07:39:00",920,12.84,8.86
"2014-11-12 07:40:00",921,12.84,8.86
"2014-11-12 07:41:00",922,12.85,8.86
"2014-11-12 07:42:00",923,12.85,8.86
"2014-11-12 07:43:00",924,12.85,8.86
"2014-11-12 07:44:00",925,12.85,8.86
"2014-11-12 07:45:00",926,12.85,8.86
"2014-11-12 07:46:00",927,12.85,8.86
"2014-11-12 07:47:00",928,12.85,8.88
"2014-11-12 07:48:00",929,12.85,8.88
"2014-11-12 07:49:00",930,12.85,8.88
"2014-11-12 07:50:00",931,12.85,8.88
"2014-11-12 07:51:00",932,12.85,8.88
"2014-11-12 07:52:00",933,12.85,8.9
"2014-11-12 07:53:00",934,12.85,8.9
"2014-11-12 07:54:00",935,12.85,8.9
"2014-11-12 07:55:00",936,12.85,8.9
"2014-11-12 07:56:00",937,12.85,8.9
"2014-11-12 07:57:00",938,12.85,8.9
"2014-11-12 07:58:00",939,12.85,8.9
"2014-11-12 07:59:00",940,12.85,8.9
"2014-11-12 08:00:00",941,12.84,8.92
"2014-11-12 08:01:00",942,12.85,8.92
"2014-11-12 08:02:00",943,12.85,8.92
"2014-11-12 08:03:00",944,12.85,8.92
"2014-11-12 08:04:00",945,12.85,8.92
"2014-11-12 08:05:00",946,12.85,8.94
"2014-11-12 08:06:00",947,12.85,8.94
"2014-11-12 08:07:00",948,12.85,8.94
"2014-11-12 08:08:00",949,12.85,8.94
"2014-11-12 08:09:00",950,12.85,8.94
"2014-11-12 08:10:00",951,12.85,8.94
"2014-11-12 08:11:00",952,12.85,8.94
"2014-11-12 08:12:00",953,12.85,8.97
"2014-11-12 08:13:00",954,12.84,8.97
"2014-11-12 08:14:00",955,12.85,8.97
"2014-11-12 08:15:00",956,12.85,8.97
"2014-11-12 08:16:00",957,12.85,8.97
"2014-11-12 08:17:00",958,12.85,8.97
"2014-11-12 08:18:00",959,12.85,8.99
"2014-11-12 08:19:00",960,12.84,8.99
"2014-11-12 08:20:00",961,12.84,8.99
"2014-11-12 08:21:00",962,12.85,8.99
"2014-11-12 08:22:00",963,12.85,8.99
"2014-11-12 08:23:00",964,12.85,9.01
"2014-11-12 08:24:00",965,12.85,9.01
"2014-11-12 08:25:00",966,12.85,9.01
"2014-11-12 08:26:00",967,12.85,9.01
"2014-11-12 08:27:00",968,12.85,9.01
"2014-11-12 08:28:00",969,12.85,9.03
"2014-11-12 08:29:00",970,12.85,9.03
"2014-11-12 08:30:00",971,12.85,9.03
"2014-11-12 08:31:00",972,12.84,9.03
"2014-11-12 08:32:00",973,12.85,9.03
"2014-11-12 08:33:00",974,12.85,9.06
"2014-11-12 08:34:00",975,12.85,9.06
"2014-11-12 08:35:00",976,12.85,9.06
"2014-11-12 08:36:00",977,12.85,9.06
"2014-11-12 08:37:00",978,12.84,9.08
"2014-11-12 08:38:00",979,12.84,9.08
"2014-11-12 08:39:00",980,12.84,9.08
"2014-11-12 08:40:00",981,12.84,9.08
"2014-11-12 08:41:00",982,12.85,9.08
"2014-11-12 08:42:00",983,12.85,9.1
"2014-11-12 08:43:00",984,12.85,9.1
"2014-11-12 08:44:00",985,12.85,9.1
"2014-11-12 08:45:00",986,12.85,9.12
"2014-11-12 08:46:00",987,12.85,9.12
"2014-11-12 08:47:00",988,12.85,9.12
"2014-11-12 08:48:00",989,12.85,9.12
"2014-11-12 08:49:00",990,12.85,9.12
"2014-11-12 08:50:00",991,12.85,9.12
"2014-11-12 08:51:00",992,12.85,9.15
"2014-11-12 08:52:00",993,12.85,9.15
"2014-11-12 08:53:00",994,12.85,9.15
"2014-11-12 08:54:00",995,12.85,9.15
"2014-11-12 08:55:00",996,12.85,9.17
"2014-11-12 08:56:00",997,12.85,9.17
"2014-11-12 08:57:00",998,12.85,9.17
"2014-11-12 08:58:00",999,12.85,9.17
"2014-11-12 08:59:00",1000,12.85,9.17
"2014-11-12 09:00:00",1001,12.85,9.17
"2014-11-12 09:01:00",1002,12.84,9.19
"2014-11-12 09:02:00",1003,12.85,9.19
"2014-11-12 09:03:00",1004,12.85,9.19
"2014-11-12 09:04:00",1005,12.85,9.21
"2014-11-12 09:05:00",1006,12.85,9.21
"2014-11-12 09:06:00",1007,12.85,9.21
"2014-11-12 09:07:00",1008,12.85,9.21
"2014-11-12 09:08:00",1009,12.85,9.21
"2014-11-12 09:09:00",1010,12.85,9.24
"2014-11-12 09:10:00",1011,12.85,9.24
"2014-11-12 09:11:00",1012,12.84,9.24
"2014-11-12 09:12:00",1013,12.85,9.24
"2014-11-12 09:13:00",1014,12.85,9.26
"2014-11-12 09:14:00",1015,12.83,9.26
"2014-11-12 09:15:00",1016,12.84,9.26
"2014-11-12 09:16:00",1017,12.85,9.26
"2014-11-12 09:17:00",1018,12.85,9.26
"2014-11-12 09:18:00",1019,12.85,9.26
"2014-11-12 09:19:00",1020,12.85,9.28
"2014-11-12 09:20:00",1021,12.85,9.28
"2014-11-12 09:21:00",1022,12.85,9.28
"2014-11-12 09:22:00",1023,12.85,9.3
"2014-11-12 09:23:00",1024,12.85,9.3
"2014-11-12 09:24:00",1025,12.85,9.3
"2014-11-12 09:25:00",1026,12.85,9.3
"2014-11-12 09:26:00",1027,12.85,9.3
"2014-11-12 09:27:00",1028,12.85,9.32
"2014-11-12 09:28:00",1029,12.84,9.32
"2014-11-12 09:29:00",1030,12.85,9.32
"2014-11-12 09:30:00",1031,12.85,9.32
"2014-11-12 09:31:00",1032,12.85,9.35
"2014-11-12 09:32:00",1033,12.85,9.35
"2014-11-12 09:33:00",1034,12.85,9.35
"2014-11-12 09:34:00",1035,12.85,9.35
"2014-11-12 09:35:00",1036,12.85,9.35
"2014-11-12 09:36:00",1037,12.84,9.35
"2014-11-12 09:37:00",1038,12.84,9.37
"2014-11-12 09:38:00",1039,12.84,9.37
"2014-11-12 09:39:00",1040,12.84,9.39
"2014-11-12 09:40:00",1041,12.84,9.39
"2014-11-12 09:41:00",1042,12.84,9.39
"2014-11-12 09:42:00",1043,12.85,9.39
"2014-11-12 09:43:00",1044,12.85,9.39
"2014-11-12 09:44:00",1045,12.85,9.41
"2014-11-12 09:45:00",1046,12.85,9.41
"2014-11-12 09:46:00",1047,12.85,9.41
"2014-11-12 09:47:00",1048,12.85,9.44
"2014-11-12 09:48:00",1049,12.85,9.44
"2014-11-12 09:49:00",1050,12.85,9.44
"2014-11-12 09:50:00",1051,12.85,9.44
"2014-11-12 09:51:00",1052,12.85,9.46
"2014-11-12 09:52:00",1053,12.85,9.46
"2014-11-12 09:53:00",1054,12.84,9.46
"2014-11-12 09:54:00",1055,12.85,9.48
"2014-11-12 09:55:00",1056,12.85,9.48
"2014-11-12 09:56:00",1057,12.85,9.48
"2014-11-12 09:57:00",1058,12.85,9.5
"2014-11-12 09:58:00",1059,12.85,9.5
"2014-11-12 09:59:00",1060,12.84,9.52
"2014-11-12 10:00:00",1061,12.85,9.52
"2014-11-12 10:01:00",1062,12.85,9.52
"2014-11-12 10:02:00",1063,12.85,9.55
"2014-11-12 10:03:00",1064,12.85,9.55
"2014-11-12 10:04:00",1065,12.85,9.55
"2014-11-12 10:05:00",1066,12.85,9.57
"2014-11-12 10:06:00",1067,12.85,9.57
"2014-11-12 10:07:00",1068,12.85,9.57
"2014-11-12 10:08:00",1069,12.85,9.59
"2014-11-12 10:09:00",1070,12.85,9.59
"2014-11-12 10:10:00",1071,12.85,9.62
"2014-11-12 10:11:00",1072,12.85,9.62
"2014-11-12 10:12:00",1073,12.85,9.62
"2014-11-12 10:13:00",1074,12.85,9.64
"2014-11-12 10:14:00",1075,12.83,9.64
"2014-11-12 10:15:00",1076,12.85,9.66
"2014-11-12 10:16:00",1077,12.85,9.66
"2014-11-12 10:17:00",1078,12.85,9.66
"2014-11-12 10:18:00",1079,12.85,9.68
"2014-11-12 10:19:00",1080,12.85,9.68
"2014-11-12 10:20:00",1081,12.85,9.68
"2014-11-12 10:21:00",1082,12.85,9.71
"2014-11-12 10:22:00",1083,12.85,9.71
"2014-11-12 10:23:00",1084,12.85,9.71
"2014-11-12 10:24:00",1085,12.85,9.73
"2014-11-12 10:25:00",1086,12.85,9.73
"2014-11-12 10:26:00",1087,12.85,9.75
"2014-11-12 10:27:00",1088,12.85,9.75
"2014-11-12 10:28:00",1089,12.85,9.75
"2014-11-12 10:29:00",1090,12.85,9.77
"2014-11-12 10:30:00",1091,12.85,9.79
"2014-11-12 10:31:00",1092,12.85,9.79
"2014-11-12 10:32:00",1093,12.85,9.79
"2014-11-12 10:33:00",1094,12.85,9.79
"2014-11-12 10:34:00",1095,12.85,9.79
"2014-11-12 10:35:00",1096,12.85,9.82
"2014-11-12 10:36:00",1097,12.84,9.82
"2014-11-12 10:37:00",1098,12.84,9.84
"2014-11-12 10:38:00",1099,12.84,9.84
"2014-11-12 10:39:00",1100,12.84,9.84
"2014-11-12 10:40:00",1101,12.84,9.86
"2014-11-12 10:41:00",1102,12.85,9.86
"2014-11-12 10:42:00",1103,12.85,9.86
"2014-11-12 10:43:00",1104,12.85,9.88
"2014-11-12 10:44:00",1105,12.85,9.88
"2014-11-12 10:45:00",1106,12.85,9.88
"2014-11-12 10:46:00",1107,12.85,9.88
"2014-11-12 10:47:00",1108,12.85,9.91
"2014-11-12 10:48:00",1109,12.85,9.91
"2014-11-12 10:49:00",1110,12.84,9.91
"2014-11-12 10:50:00",1111,12.85,9.93
"2014-11-12 10:51:00",1112,12.84,9.93
"2014-11-12 10:52:00",1113,12.85,9.93
"2014-11-12 10:53:00",1114,12.85,9.93
"2014-11-12 10:54:00",1115,12.85,9.95
"2014-11-12 10:55:00",1116,12.85,9.95
"2014-11-12 10:56:00",1117,12.85,9.95
"2014-11-12 10:57:00",1118,12.85,9.95
"2014-11-12 10:58:00",1119,12.85,10
"2014-11-12 10:59:00",1120,12.85,10
"2014-11-12 11:00:00",1121,12.85,10
"2014-11-12 11:01:00",1122,12.85,10
"2014-11-12 11:02:00",1123,12.85,10
"2014-11-12 11:03:00",1124,12.85,10.02
"2014-11-12 11:04:00",1125,12.85,10.02
"2014-11-12 11:05:00",1126,12.85,10.02
"2014-11-12 11:06:00",1127,12.85,10.02
"2014-11-12 11:07:00",1128,12.85,10.04
"2014-11-12 11:08:00",1129,12.85,10.04
"2014-11-12 11:09:00",1130,12.85,10.04
"2014-11-12 11:10:00",1131,12.85,10.04
"2014-11-12 11:11:00",1132,12.85,10.06
"2014-11-12 11:12:00",1133,12.85,10.06
"2014-11-12 11:13:00",1134,12.85,10.06
"2014-11-12 11:14:00",1135,12.85,10.06
"2014-11-12 11:15:00",1136,12.85,10.06
"2014-11-12 11:16:00",1137,12.84,10.09
"2014-11-12 11:17:00",1138,12.85,10.09
"2014-11-12 11:18:00",1139,12.85,10.09
"2014-11-12 11:19:00",1140,12.85,10.09
"2014-11-12 11:20:00",1141,12.85,10.11
"2014-11-12 11:21:00",1142,12.85,10.11
"2014-11-12 11:22:00",1143,12.85,10.11
"2014-11-12 11:23:00",1144,12.85,10.13
"2014-11-12 11:24:00",1145,12.85,10.13
"2014-11-12 11:25:00",1146,12.85,10.13
"2014-11-12 11:26:00",1147,12.85,10.13
"2014-11-12 11:27:00",1148,12.85,10.13
"2014-11-12 11:28:00",1149,12.85,10.16
