"TOA5","CR800_20","CR800","1273","CR800.Std.07","CPU:OWL_20.CR8","48090","Wind"
"TIMESTAMP","RECORD","Wind_Speed","Wind_Direction","Std_Dev_Wind_Dir"
"TS","RN","","Deg","Deg"
"","","WVc:Mean_Horizontal_Windspeed","WVc:Unit_Vector_Wind_Direction","WVc:Yamartino_Algorithm"
"2014-11-12 00:34:00",481,0.873,49.84,42.21
"2014-11-12 00:35:00",482,0.986,67.7,34.04
"2014-11-12 00:36:00",483,0.667,50.87,45.53
"2014-11-12 00:37:00",484,0.862,60.87,0
"2014-11-12 00:38:00",485,0.282,23.37,0
"2014-11-12 00:39:00",486,0.479,90.8,81.5
"2014-11-12 00:40:00",487,1.232,43.65,35.64
"2014-11-12 00:41:00",488,0.655,72.77,0
"2014-11-12 00:42:00",489,0.77,75.67,0
"2014-11-12 00:43:00",490,0.743,50.93,0
"2014-11-12 00:44:00",491,0.404,336.6,0
"2014-11-12 00:45:00",492,0.801,26.1,48.7
"2014-11-12 00:46:00",493,0.841,70.49,46.78
"2014-11-12 00:47:00",494,0.444,98.6,0
"2014-11-12 00:48:00",495,0.495,108.8,0
"2014-11-12 00:49:00",496,1.072,53.48,0
"2014-11-12 00:50:00",497,0.253,236.6,94.6
"2014-11-12 00:51:00",498,0.25,17.48,71.07
"2014-11-12 00:52:00",499,0.456,98.5,59.08
"2014-11-12 00:53:00",500,0.88,49.77,0
"2014-11-12 00:54:00",501,1.185,68.98,0
"2014-11-12 00:55:00",502,0.621,90,31.82
"2014-11-12 00:56:00",503,0.466,54.93,26.85
"2014-11-12 00:57:00",504,1.1,45.6,0
"2014-11-12 00:58:00",505,1.112,44.88,0
"2014-11-12 00:59:00",506,0.58,115.9,23.89
"2014-11-12 01:00:00",507,0.363,92.1,22.78
"2014-11-12 01:01:00",508,0.973,46.32,0
"2014-11-12 01:02:00",509,1.058,64.37,0
"2014-11-12 01:03:00",510,1.163,79.93,27.83
"2014-11-12 01:04:00",511,0.765,59.2,25.79
"2014-11-12 01:05:00",512,0.913,39.08,0
"2014-11-12 01:06:00",513,0.402,43.34,0
"2014-11-12 01:07:00",514,0.566,74.47,0
"2014-11-12 01:08:00",515,0.777,108.8,29.02
"2014-11-12 01:09:00",516,1.045,96.3,28.6
"2014-11-12 01:10:00",517,0.523,36.98,47.31
"2014-11-12 01:11:00",518,1.284,83.1,0
"2014-11-12 01:12:00",519,0.654,79.93,0
"2014-11-12 01:13:00",520,0.955,84,0
"2014-11-12 01:14:00",521,0.95,75.77,65.95
"2014-11-12 01:15:00",522,1.149,86.1,22.37
"2014-11-12 01:16:00",523,1.439,79.83,0
"2014-11-12 01:17:00",524,0.562,13.68,0
"2014-11-12 01:18:00",525,1.053,57.26,0
"2014-11-12 01:19:00",526,1.215,93,35.74
"2014-11-12 01:20:00",527,1.169,89.6,29.23
"2014-11-12 01:21:00",528,0.8,33.35,17.52
"2014-11-12 01:22:00",529,0.849,88,0
"2014-11-12 01:23:00",530,0.842,52.85,0
"2014-11-12 01:24:00",531,2.26,66.01,16.23
"2014-11-12 01:25:00",532,1.374,62.49,33.62
"2014-11-12 01:26:00",533,0.82,70.02,23.05
"2014-11-12 01:27:00",534,0.807,83.7,0
"2014-11-12 01:28:00",535,1.523,60.17,0
"2014-11-12 01:29:00",536,0.843,68.05,0
"2014-11-12 01:30:00",537,1.23,43.97,26.71
"2014-11-12 01:31:00",538,0.664,70.2,20.21
"2014-11-12 01:32:00",539,0.456,44.37,0
"2014-11-12 01:33:00",540,0.559,93.1,0
"2014-11-12 01:34:00",541,0.79,52.43,0
"2014-11-12 01:35:00",542,1.453,70.75,14.41
"2014-11-12 01:36:00",543,0.738,57.83,31.95
"2014-11-12 01:37:00",544,0.371,0.743,28.28
"2014-11-12 01:38:00",545,1.006,45.16,0
"2014-11-12 01:39:00",546,1.172,34.76,0
"2014-11-12 01:40:00",547,0.932,9.91,44.24
"2014-11-12 01:41:00",548,0.554,45.62,37.15
"2014-11-12 01:42:00",549,1.202,73.56,55.46
"2014-11-12 01:43:00",550,1.191,95.9,0
"2014-11-12 01:44:00",551,1.626,69.44,0
"2014-11-12 01:45:00",552,2.624,77.96,25.08
"2014-11-12 01:46:00",553,1.771,71.56,24.01
"2014-11-12 01:47:00",554,1.798,54.48,0
"2014-11-12 01:48:00",555,0.632,77.2,0
"2014-11-12 01:49:00",556,0.965,89,0
"2014-11-12 01:50:00",557,1.028,80,22.78
"2014-11-12 01:51:00",558,0.784,81.2,48.29
"2014-11-12 01:52:00",559,0.712,72.78,40.72
"2014-11-12 01:53:00",560,0.57,82.3,0
"2014-11-12 01:54:00",561,0.953,94.8,0
"2014-11-12 01:55:00",562,0.984,66.15,0
"2014-11-12 01:56:00",563,1.064,73.92,31.49
"2014-11-12 01:57:00",564,2.238,67.46,21.77
"2014-11-12 01:58:00",565,1.02,108.5,46.11
"2014-11-12 01:59:00",566,0.959,106.1,0
"2014-11-12 02:00:00",567,0.481,111.6,0
"2014-11-12 02:01:00",568,0.346,141.3,0
"2014-11-12 02:02:00",569,0.979,92.8,35.28
"2014-11-12 02:03:00",570,1.517,100.7,72.79
"2014-11-12 02:04:00",571,1.107,56.35,0
"2014-11-12 02:05:00",572,0.923,98.2,0
"2014-11-12 02:06:00",573,0.665,86.7,0
"2014-11-12 02:07:00",574,1.039,67.8,0
"2014-11-12 02:08:00",575,1.885,92.9,20.5
"2014-11-12 02:09:00",576,1.739,95.8,22.3
"2014-11-12 02:10:00",577,1.673,56.63,0
"2014-11-12 02:11:00",578,0.877,60.59,0
"2014-11-12 02:12:00",579,0.971,94.6,25.11
"2014-11-12 02:13:00",580,0.874,73.01,28.47
"2014-11-12 02:14:00",581,0.495,54.19,49.15
"2014-11-12 02:15:00",582,1.35,61.02,29.41
"2014-11-12 02:16:00",583,1.259,43.49,0
"2014-11-12 02:17:00",584,1.834,85.4,0
"2014-11-12 02:18:00",585,2.397,53.5,24.22
"2014-11-12 02:19:00",586,1.093,83.6,42.39
"2014-11-12 02:20:00",587,0.532,69.06,39.19
"2014-11-12 02:21:00",588,0.479,41.89,0
"2014-11-12 02:22:00",589,0.865,89.1,0
"2014-11-12 02:23:00",590,1.733,84.1,0
"2014-11-12 02:24:00",591,1.542,53.79,23.41
"2014-11-12 02:25:00",592,1.068,67.93,19.85
"2014-11-12 02:26:00",593,1.382,69.19,20.51
"2014-11-12 02:27:00",594,1.53,82.6,0
"2014-11-12 02:28:00",595,1.107,102.7,0
"2014-11-12 02:29:00",596,1.59,93.6,25.86
"2014-11-12 02:30:00",597,1.485,85.9,31.25
"2014-11-12 02:31:00",598,1.853,65.23,24.53
"2014-11-12 02:32:00",599,1.385,132.3,0
"2014-11-12 02:33:00",600,1.939,93.8,0
"2014-11-12 02:34:00",601,1.398,70.83,73.31
"2014-11-12 02:35:00",602,0.834,116.7,53.01
"2014-11-12 02:36:00",603,1.957,68.09,11.74
"2014-11-12 02:37:00",604,1.446,52.23,0
"2014-11-12 02:38:00",605,1.534,56.91,0
"2014-11-12 02:39:00",606,0.554,81.5,74.02
"2014-11-12 02:40:00",607,1.514,147.8,31.32
"2014-11-12 02:41:00",608,2.034,80.6,0
"2014-11-12 02:42:00",609,0.629,111.1,0
"2014-11-12 02:43:00",610,1.085,84.1,0
"2014-11-12 02:44:00",611,0.87,34.77,39.04
"2014-11-12 02:45:00",612,0.695,65.98,45.17
"2014-11-12 02:46:00",613,0.85,38.45,59.01
"2014-11-12 02:47:00",614,2.456,56.41,0
"2014-11-12 02:48:00",615,1.414,65.21,0
"2014-11-12 02:49:00",616,1.939,86.2,22.4
"2014-11-12 02:50:00",617,1.556,78.65,14.06
"2014-11-12 02:51:00",618,0.919,85.6,0
"2014-11-12 02:52:00",619,1.328,80.7,0
"2014-11-12 02:53:00",620,0.843,79.89,0
"2014-11-12 02:54:00",621,0.547,17.55,95.2
"2014-11-12 02:55:00",622,0.846,90.3,25.77
"2014-11-12 02:56:00",623,0.516,37.29,59.02
"2014-11-12 02:57:00",624,0.82,20.09,0
"2014-11-12 02:58:00",625,1.442,96.8,0
"2014-11-12 02:59:00",626,2.015,98.3,23.79
"2014-11-12 03:00:00",627,2.377,119.9,15.27
"2014-11-12 03:01:00",628,1.058,90.8,27.34
"2014-11-12 03:02:00",629,0.936,62.52,28.48
"2014-11-12 03:03:00",630,1.066,42.38,0
"2014-11-12 03:04:00",631,0.806,52.67,0
"2014-11-12 03:05:00",632,2.023,89.4,32.55
"2014-11-12 03:06:00",633,2.675,127.5,15.19
"2014-11-12 03:07:00",634,1.658,89.7,30.59
"2014-11-12 03:08:00",635,1.4,75,0
"2014-11-12 03:09:00",636,1.516,65.92,0
"2014-11-12 03:10:00",637,1.615,74.55,36.45
"2014-11-12 03:11:00",638,1.664,93.5,31.09
"2014-11-12 03:12:00",639,1.386,89.1,21.82
"2014-11-12 03:13:00",640,1.2,103,0
"2014-11-12 03:14:00",641,1.261,67.98,0
"2014-11-12 03:15:00",642,2.393,102.5,17.04
"2014-11-12 03:16:00",643,2.572,106.7,11.23
"2014-11-12 03:17:00",644,1.428,90.4,21.1
"2014-11-12 03:18:00",645,1.7,70.39,0
"2014-11-12 03:19:00",646,1.356,97.6,0
"2014-11-12 03:20:00",647,0.793,120,0
"2014-11-12 03:21:00",648,0.856,18.99,43.09
"2014-11-12 03:22:00",649,1.376,74.44,17.05
"2014-11-12 03:23:00",650,1.604,83.1,46.99
"2014-11-12 03:24:00",651,2.634,126.6,0
"2014-11-12 03:25:00",652,0.932,100.1,0
"2014-11-12 03:26:00",653,1.354,79.28,34.74
"2014-11-12 03:27:00",654,1.323,94.6,20.69
"2014-11-12 03:28:00",655,1.704,48.89,0
"2014-11-12 03:29:00",656,1.245,57.51,0
"2014-11-12 03:30:00",657,1.393,79.44,0
"2014-11-12 03:31:00",658,2.064,86.4,29.04
"2014-11-12 03:32:00",659,1.456,54.77,29.77
"2014-11-12 03:33:00",660,1.701,78.89,0
"2014-11-12 03:34:00",661,1.809,58.9,0
"2014-11-12 03:35:00",662,1.57,60.32,29.42
"2014-11-12 03:36:00",663,1.278,74.06,29.58
"2014-11-12 03:37:00",664,0.693,80.6,64.29
"2014-11-12 03:38:00",665,0.899,46.32,0
"2014-11-12 03:39:00",666,1.762,99.6,0
"2014-11-12 03:40:00",667,1.518,114.8,27.87
"2014-11-12 03:41:00",668,1.105,71.31,45.35
"2014-11-12 03:42:00",669,2.312,107.1,25.47
"2014-11-12 03:43:00",670,2.4,72.33,0
"2014-11-12 03:44:00",671,1.194,114.5,0
"2014-11-12 03:45:00",672,1.404,79.89,0
"2014-11-12 03:46:00",673,1.698,102,32.37
"2014-11-12 03:47:00",674,1.428,113.6,35.98
"2014-11-12 03:48:00",675,1.257,107.6,46.05
"2014-11-12 03:49:00",676,1.784,108.8,0
"2014-11-12 03:50:00",677,1.778,78.73,0
"2014-11-12 03:51:00",678,2.042,80.9,0
"2014-11-12 03:52:00",679,2.568,90.7,30.33
"2014-11-12 03:53:00",680,2.092,88.4,23.7
"2014-11-12 03:54:00",681,1.013,46.95,43.39
"2014-11-12 03:55:00",682,1.02,105.1,0
"2014-11-12 03:56:00",683,0.775,36.99,0
"2014-11-12 03:57:00",684,1.392,95.9,21.78
"2014-11-12 03:58:00",685,1.924,64.47,16.6
"2014-11-12 03:59:00",686,1.863,55.86,0
"2014-11-12 04:00:00",687,2.625,97.9,0
"2014-11-12 04:01:00",688,2.628,101.3,28.18
"2014-11-12 04:02:00",689,1.96,58.83,48.41
"2014-11-12 04:03:00",690,1.419,110,31.32
"2014-11-12 04:04:00",691,1.258,76.36,44.39
"2014-11-12 04:05:00",692,1.867,103.1,0
"2014-11-12 04:06:00",693,1.567,78.8,0
"2014-11-12 04:07:00",694,1.173,98.2,0
"2014-11-12 04:08:00",695,1.394,96.9,45.32
"2014-11-12 04:09:00",696,1.733,110.3,23.55
"2014-11-12 04:10:00",697,1.869,73.91,35.12
"2014-11-12 04:11:00",698,2.211,79.24,0
"2014-11-12 04:12:00",699,2.029,67.96,0
"2014-11-12 04:13:00",700,2.233,85.9,21.64
"2014-11-12 04:14:00",701,1.285,115.9,29.31
"2014-11-12 04:15:00",702,1.841,66.6,0
"2014-11-12 04:16:00",703,1.071,101.2,0
"2014-11-12 04:17:00",704,0.631,95.9,0
"2014-11-12 04:18:00",705,0.739,101.8,61.15
"2014-11-12 04:19:00",706,1.009,57.75,25.98
"2014-11-12 04:20:00",707,1.719,71.06,0
"2014-11-12 04:21:00",708,1.448,85.8,0
"2014-11-12 04:22:00",709,1.616,65.25,0
"2014-11-12 04:23:00",710,0.698,76.19,29.35
"2014-11-12 04:24:00",711,0.782,64.57,28.38
"2014-11-12 04:25:00",712,1.185,78.9,25.58
"2014-11-12 04:26:00",713,1.075,107.3,0
"2014-11-12 04:27:00",714,0.796,108.7,0
"2014-11-12 04:28:00",715,1.525,94.3,0
"2014-11-12 04:29:00",716,1.971,96.7,18.5
"2014-11-12 04:30:00",717,1.553,100.3,21.33
"2014-11-12 04:31:00",718,1.882,62.32,0
"2014-11-12 04:32:00",719,1.518,88,0
"2014-11-12 04:33:00",720,1.1,78.6,24.17
"2014-11-12 04:34:00",721,1.03,104.4,37.78
"2014-11-12 04:35:00",722,0.821,76.81,0
"2014-11-12 04:36:00",723,1.951,97.8,0
"2014-11-12 04:37:00",724,1.78,54.37,13.7
"2014-11-12 04:38:00",725,1.667,50.15,33.1
"2014-11-12 04:39:00",726,2.034,68.11,0
"2014-11-12 04:40:00",727,0.982,80.7,0
"2014-11-12 04:41:00",728,1.555,55.05,8.38
"2014-11-12 04:42:00",729,1.1,68.09,71.47
"2014-11-12 04:43:00",730,2.01,80.8,24.67
"2014-11-12 04:44:00",731,2.731,102.3,0
"2014-11-12 04:45:00",732,2.268,86.1,0
"2014-11-12 04:46:00",733,1.831,60.75,0
"2014-11-12 04:47:00",734,1.308,75.42,16.04
"2014-11-12 04:48:00",735,1.51,56.69,25.13
"2014-11-12 04:49:00",736,1.697,96.6,0
"2014-11-12 04:50:00",737,2.107,53.62,0
"2014-11-12 04:51:00",738,2.144,40.44,34.41
"2014-11-12 04:52:00",739,1.399,74.47,38.33
"2014-11-12 04:53:00",740,1.36,57.91,41.1
"2014-11-12 04:54:00",741,1.868,80,0
"2014-11-12 04:55:00",742,1.308,69.62,0
"2014-11-12 04:56:00",743,0.626,49.53,69.4
"2014-11-12 04:57:00",744,0.938,31.27,24.87
"2014-11-12 04:58:00",745,1.536,67.76,0
"2014-11-12 04:59:00",746,1.939,65.97,0
"2014-11-12 05:00:00",747,1.79,57.18,37.15
"2014-11-12 05:01:00",748,1.426,59.42,34.26
"2014-11-12 05:02:00",749,1.211,88.9,0
"2014-11-12 05:03:00",750,1.557,84.1,0
"2014-11-12 05:04:00",751,1.97,112.9,31.88
"2014-11-12 05:05:00",752,1.104,68.57,29.2
"2014-11-12 05:06:00",753,1.394,44.31,0
"2014-11-12 05:07:00",754,1.39,103.2,0
"2014-11-12 05:08:00",755,1.037,67.17,0
"2014-11-12 05:09:00",756,1.2,97.9,30.3
"2014-11-12 05:10:00",757,1.2,67.05,52.35
"2014-11-12 05:11:00",758,1.803,59.01,0
"2014-11-12 05:12:00",759,1.974,52.24,0
"2014-11-12 05:13:00",760,1.862,70.81,18.57
"2014-11-12 05:14:00",761,1.65,94.1,27.95
"2014-11-12 05:15:00",762,1.432,60.2,0
"2014-11-12 05:16:00",763,1.53,44.08,0
"2014-11-12 05:17:00",764,1.506,102.4,23.17
"2014-11-12 05:18:00",765,1.604,98.2,55.4
"2014-11-12 05:19:00",766,2.313,83.7,27.13
"2014-11-12 05:20:00",767,1.807,81.3,0
"2014-11-12 05:21:00",768,1.155,85.8,0
"2014-11-12 05:22:00",769,1.366,81.8,30.5
"2014-11-12 05:23:00",770,2.29,98.6,31.76
"2014-11-12 05:24:00",771,2.239,79.69,31.15
"2014-11-12 05:25:00",772,2.262,84.8,0
"2014-11-12 05:26:00",773,1.326,63.67,0
"2014-11-12 05:27:00",774,0.982,78.49,35.15
"2014-11-12 05:28:00",775,2.161,39.78,22.38
"2014-11-12 05:29:00",776,1.742,84.9,0
"2014-11-12 05:30:00",777,1.598,70.12,0
"2014-11-12 05:31:00",778,0.973,49.03,0
"2014-11-12 05:32:00",779,0.931,89.6,61.45
"2014-11-12 05:33:00",780,1.528,35,21.25
"2014-11-12 05:34:00",781,0.788,33.36,23.85
"2014-11-12 05:35:00",782,1.185,77.79,0
"2014-11-12 05:36:00",783,0.978,115.3,0
"2014-11-12 05:37:00",784,1.59,62.6,56.55
"2014-11-12 05:38:00",785,1.312,55.77,26.52
"2014-11-12 05:39:00",786,0.407,330.6,63.39
"2014-11-12 05:40:00",787,0.538,349.9,0
"2014-11-12 05:41:00",788,1.391,96.7,0
"2014-11-12 05:42:00",789,2.171,87.7,23.23
"2014-11-12 05:43:00",790,1.36,85.7,37.16
"2014-11-12 05:44:00",791,1.208,83.1,44.67
"2014-11-12 05:45:00",792,1.314,111.1,41.04
"2014-11-12 05:46:00",793,1.212,41.82,0
"2014-11-12 05:47:00",794,2.407,59.57,19.51
"2014-11-12 05:48:00",795,1.461,72.05,19.81
"2014-11-12 05:49:00",796,1.649,66.28,14.65
"2014-11-12 05:50:00",797,1.5,66.2,0
"2014-11-12 05:51:00",798,1.138,85.7,0
"2014-11-12 05:52:00",799,2.015,77.92,27.24
"2014-11-12 05:53:00",800,2.345,94.2,26.35
"2014-11-12 05:54:00",801,0.938,65.78,25.08
"2014-11-12 05:55:00",802,1.548,88.9,0
"2014-11-12 05:56:00",803,1.244,112.3,0
"2014-11-12 05:57:00",804,1.934,67.4,39.29
"2014-11-12 05:58:00",805,2.263,51.92,22.21
"2014-11-12 05:59:00",806,1.266,61.9,0
"2014-11-12 06:00:00",807,1.356,90.6,0
"2014-11-12 06:01:00",808,2.021,63.28,0
"2014-11-12 06:02:00",809,2.188,93.1,25.04
"2014-11-12 06:03:00",810,1.825,106,25.5
"2014-11-12 06:04:00",811,1.041,120.6,56.2
"2014-11-12 06:05:00",812,0.759,128.7,0
"2014-11-12 06:06:00",813,0.673,40.61,0
"2014-11-12 06:07:00",814,0.828,42.15,0
"2014-11-12 06:08:00",815,2.34,103.4,17.24
"2014-11-12 06:09:00",816,1.735,115.1,15.67
"2014-11-12 06:10:00",817,1.919,105.3,0
"2014-11-12 06:11:00",818,1.611,123.2,0
"2014-11-12 06:12:00",819,1.654,66.94,0
"2014-11-12 06:13:00",820,1.19,55.83,23.42
"2014-11-12 06:14:00",821,1.166,125.1,21.7
"2014-11-12 06:15:00",822,1.375,97.6,0
"2014-11-12 06:16:00",823,2.075,52.18,0
"2014-11-12 06:17:00",824,2.333,96.6,19.65
"2014-11-12 06:18:00",825,1.234,74.66,25.9
"2014-11-12 06:19:00",826,1.735,110,29.13
"2014-11-12 06:20:00",827,1.201,83.6,0
"2014-11-12 06:21:00",828,1.362,62.14,0
"2014-11-12 06:22:00",829,1.116,54.15,30.9
"2014-11-12 06:23:00",830,0.918,59.91,27.63
"2014-11-12 06:24:00",831,1.825,108.8,28.28
"2014-11-12 06:25:00",832,1.298,62.35,0
"2014-11-12 06:26:00",833,1.348,93.1,0
"2014-11-12 06:27:00",834,1.458,61.82,29.65
"2014-11-12 06:28:00",835,1.33,88.3,20.62
"2014-11-12 06:29:00",836,1.027,81.1,25
"2014-11-12 06:30:00",837,0.948,75.8,0
"2014-11-12 06:31:00",838,0.858,49.31,0
"2014-11-12 06:32:00",839,0.953,121.6,31.4
"2014-11-12 06:33:00",840,1.349,123.9,20.79
"2014-11-12 06:34:00",841,0.805,26.43,57.54
"2014-11-12 06:35:00",842,0.551,23.51,0
"2014-11-12 06:36:00",843,1.29,38.91,0
"2014-11-12 06:37:00",844,1.278,72.94,45.74
"2014-11-12 06:38:00",845,1.06,64.34,42.32
"2014-11-12 06:39:00",846,0.878,43.57,0
"2014-11-12 06:40:00",847,1.015,52.52,0
"2014-11-12 06:41:00",848,0.722,59.61,0
"2014-11-12 06:42:00",849,1.102,44.51,20.86
"2014-11-12 06:43:00",850,1.054,45.54,54.14
"2014-11-12 06:44:00",851,1.768,90.9,0
"2014-11-12 06:45:00",852,1.103,47.9,0
"2014-11-12 06:46:00",853,1.693,80,25.52
"2014-11-12 06:47:00",854,1.307,63.22,54.85
"2014-11-12 06:48:00",855,0.992,85.3,31.35
"2014-11-12 06:49:00",856,0.268,11.28,0
"2014-11-12 06:50:00",857,0.887,114.8,0
"2014-11-12 06:51:00",858,1.371,75.95,0
"2014-11-12 06:52:00",859,0.983,107.4,40.87
"2014-11-12 06:53:00",860,1.105,86.8,17.97
"2014-11-12 06:54:00",861,1.612,77.08,0
"2014-11-12 06:55:00",862,1.307,13.32,0
"2014-11-12 06:56:00",863,1.475,48.24,22.51
"2014-11-12 06:57:00",864,1.559,79.25,14.64
"2014-11-12 06:58:00",865,0.908,69.97,24.16
"2014-11-12 06:59:00",866,0.476,64.94,0
"2014-11-12 07:00:00",867,1.419,58.49,0
"2014-11-12 07:01:00",868,1.48,87.5,51.29
"2014-11-12 07:02:00",869,1.817,77.97,21.99
"2014-11-12 07:03:00",870,0.986,58.9,32.59
"2014-11-12 07:04:00",871,0.732,98.1,0
"2014-11-12 07:05:00",872,1.467,96.5,0
"2014-11-12 07:06:00",873,1.391,93.3,23.12
"2014-11-12 07:07:00",874,1.088,96.5,14.24
"2014-11-12 07:08:00",875,0.9,93.2,37.07
"2014-11-12 07:09:00",876,0.772,69.91,58.38
"2014-11-12 07:10:00",877,1.117,72.7,0
"2014-11-12 07:11:00",878,1.458,75.8,0
"2014-11-12 07:12:00",879,1.431,87.9,30.73
"2014-11-12 07:13:00",880,1.676,92.6,23.43
"2014-11-12 07:14:00",881,0.88,83.9,28.71
"2014-11-12 07:15:00",882,1.282,72.74,0
"2014-11-12 07:16:00",883,0.998,72.64,0
"2014-11-12 07:17:00",884,1.674,43.74,0
"2014-11-12 07:18:00",885,1.56,71.58,23.88
"2014-11-12 07:19:00",886,1.495,95.5,21.04
"2014-11-12 07:20:00",887,1.342,53.07,0
"2014-11-12 07:21:00",888,1.359,77.83,0
"2014-11-12 07:22:00",889,1.76,65.88,0
"2014-11-12 07:23:00",890,1.395,58.92,18.81
"2014-11-12 07:24:00",891,1.408,58.04,30.97
"2014-11-12 07:25:00",892,1.183,85,0
"2014-11-12 07:26:00",893,1.67,96.6,0
"2014-11-12 07:27:00",894,1.803,77.73,0
"2014-11-12 07:28:00",895,1.638,48.06,66.2
"2014-11-12 07:29:00",896,1.529,66.18,23.06
"2014-11-12 07:30:00",897,1.261,69.5,0
"2014-11-12 07:31:00",898,0.54,85.8,0
"2014-11-12 07:32:00",899,0.769,74.07,42.05
"2014-11-12 07:33:00",900,1.142,43.84,24.02
"2014-11-12 07:34:00",901,1.396,85.2,32.36
"2014-11-12 07:35:00",902,0.576,1.007,0
"2014-11-12 07:36:00",903,0.938,71.41,0
"2014-11-12 07:37:00",904,1.224,79.62,0
"2014-11-12 07:38:00",905,1.75,90.7,14.91
"2014-11-12 07:39:00",906,1.16,52.69,35.96
"2014-11-12 07:40:00",907,0.916,61.32,0
"2014-11-12 07:41:00",908,0.82,51.8,0
"2014-11-12 07:42:00",909,1.312,67.55,0
"2014-11-12 07:43:00",910,0.568,50.4,49.18
"2014-11-12 07:44:00",911,0.626,82.5,84.7
"2014-11-12 07:45:00",912,1.472,36.1,24.06
"2014-11-12 07:46:00",913,1.645,84.3,0
"2014-11-12 07:47:00",914,0.724,81.6,0
"2014-11-12 07:48:00",915,0.781,80.2,38.86
"2014-11-12 07:49:00",916,0.665,48.07,20.43
"2014-11-12 07:50:00",917,0.728,91.3,66.12
"2014-11-12 07:51:00",918,1.928,78.32,0
"2014-11-12 07:52:00",919,1.308,42.56,0
"2014-11-12 07:53:00",920,1.758,66.65,25.91
"2014-11-12 07:54:00",921,1.549,51.72,29.05
"2014-11-12 07:55:00",922,1.075,72.59,0
"2014-11-12 07:56:00",923,0.993,79.28,0
"2014-11-12 07:57:00",924,1.769,91.2,21.58
"2014-11-12 07:58:00",925,1.748,93.2,16.76
"2014-11-12 07:59:00",926,1.249,72.38,15.64
"2014-11-12 08:00:00",927,1.246,90.6,0
"2014-11-12 08:01:00",928,1.318,62.66,0
"2014-11-12 08:02:00",929,1.184,76.22,17.93
"2014-11-12 08:03:00",930,0.703,49.95,30.81
"2014-11-12 08:04:00",931,0.666,80.3,0
"2014-11-12 08:05:00",932,0.737,30.43,0
"2014-11-12 08:06:00",933,1.289,93,0
"2014-11-12 08:07:00",934,1.637,80.2,28.98
"2014-11-12 08:08:00",935,1.461,68.18,19.74
"2014-11-12 08:09:00",936,1.016,55.71,0
"2014-11-12 08:10:00",937,1.106,31.18,0
"2014-11-12 08:11:00",938,0.842,65.68,0
"2014-11-12 08:12:00",939,0.654,58.33,0
"2014-11-12 08:13:00",940,1.07,51,43.26
"2014-11-12 08:14:00",941,0.782,62.63,38.4
"2014-11-12 08:15:00",942,0.83,80.4,0
"2014-11-12 08:16:00",943,1.704,78.11,0
"2014-11-12 08:17:00",944,1.203,58.72,27.42
"2014-11-12 08:18:00",945,0.775,53.57,23.33
"2014-11-12 08:19:00",946,1.131,66.53,30
"2014-11-12 08:20:00",947,0.753,99.6,0
"2014-11-12 08:21:00",948,0.652,37.71,0
"2014-11-12 08:22:00",949,0.668,66.68,52.03
"2014-11-12 08:23:00",950,0.584,24.1,95.1
"2014-11-12 08:24:00",951,1.97,76.27,18.99
"2014-11-12 08:25:00",952,1.465,65,0
"2014-11-12 08:26:00",953,1.659,76.29,0
"2014-11-12 08:27:00",954,1.318,79.49,22.97
"2014-11-12 08:28:00",955,0.877,37.53,72.16
"2014-11-12 08:29:00",956,0.577,67.98,69.68
"2014-11-12 08:30:00",957,0.861,68.17,0
"2014-11-12 08:31:00",958,0.744,67.9,0
"2014-11-12 08:32:00",959,1.349,59.6,33.9
"2014-11-12 08:33:00",960,1.43,37.11,31.74
"2014-11-12 08:34:00",961,2.313,92.6,28.86
"2014-11-12 08:35:00",962,1.395,82.6,0
"2014-11-12 08:36:00",963,1.79,54.78,0
"2014-11-12 08:37:00",964,1.513,116.9,26.37
"2014-11-12 08:38:00",965,1.753,91.5,22.67
"2014-11-12 08:39:00",966,1.568,69.44,0
"2014-11-12 08:40:00",967,0.645,73.74,0
"2014-11-12 08:41:00",968,0.684,78.18,0
"2014-11-12 08:42:00",969,1.797,59.58,33.3
"2014-11-12 08:43:00",970,1.778,94.7,42.62
"2014-11-12 08:44:00",971,1.366,60.8,0
"2014-11-12 08:45:00",972,2.112,89.7,0
"2014-11-12 08:46:00",973,1.084,38.19,29.79
"2014-11-12 08:47:00",974,1.684,65.07,30.71
"2014-11-12 08:48:00",975,1.846,69.73,0
"2014-11-12 08:49:00",976,1.45,86.7,0
"2014-11-12 08:50:00",977,1.257,66.7,33.44
"2014-11-12 08:51:00",978,1.444,55.98,26.17
"2014-11-12 08:52:00",979,1.293,73.29,0
"2014-11-12 08:53:00",980,0.683,44.28,0
"2014-11-12 08:54:00",981,1.18,93.1,0
"2014-11-12 08:55:00",982,1.62,71.73,23.44
"2014-11-12 08:56:00",983,1.181,54.86,36.35
"2014-11-12 08:57:00",984,1.301,73.87,28.81
"2014-11-12 08:58:00",985,0.727,356.6,0
"2014-11-12 08:59:00",986,0.54,94.2,0
"2014-11-12 09:00:00",987,0.552,72.45,58.33
"2014-11-12 09:01:00",988,1.328,62.71,19.2
"2014-11-12 09:02:00",989,1.3,89.5,54.81
"2014-11-12 09:03:00",990,2.509,104.9,0
"2014-11-12 09:04:00",991,1.496,51.73,0
"2014-11-12 09:05:00",992,0.758,54.02,43.89
