"TOA5","CR800_20","CR800","1273","CR800.Std.07","CPU:OWL_20.CR8","48090","Fluxes"
"TIMESTAMP","RECORD","u_Avg","v_Avg","w_Avg","t_Avg","u_Cov(1)","u_Cov(2)","u_Cov(3)","u_Cov(4)","u_Cov(5)","u_Cov(6)","u_Cov(7)","u_Cov(8)","u_Cov(9)","u_Cov(10)","Samples_Sonic","disable_flag"
"2014-11-12 01:17:00",524,-0.072,-0.409,-0.033,13.81,0.116,-0.03,0.002,-0.026,0.082,0.023,0.023,0.026,-0.002,0.035,300,-1
"2014-11-12 01:18:00",525,-0.762,-0.437,0.042,13.93,0.195,0.002,0.01,0.01,0.268,-0.02,-0.058,0.067,-0.003,0.034,300,-1
"2014-11-12 01:19:00",526,-1.078,-0.041,0.001,13.99,0.574,0.165,0.061,-0.057,0.274,-0.021,-0.027,0.14,-0.013,0.018,301,0
"2014-11-12 01:20:00",527,-1.034,0.025,0.063,13.91,0.118,-0.078,-0.02,0.011,0.275,0.077,-0.026,0.144,-0.022,0.021,300,0
"2014-11-12 01:21:00",528,-0.403,-0.653,0.038,13.74,0.031,-0.01,-0.001,-0.013,0.06,0.003,0.013,0.03,-0.014,0.034,300,0
"2014-11-12 01:22:00",529,-0.581,0.073,0.009,14,0.322,-0.13,0.085,-0.034,0.212,-0.028,0.024,0.099,-0.02,0.025,300,-1
"2014-11-12 01:23:00",530,-0.589,-0.412,-0.022,13.83,0.199,0.01,0.084,-0.015,0.167,0.029,-0.012,0.085,-0.018,0.054,300,-1
"2014-11-12 01:24:00",531,-1.984,-0.895,-0.359,14.12,0.36,0.04,0.068,-0.047,0.384,0.044,-0.01,0.149,-0.001,0.027,301,0
"2014-11-12 01:25:00",532,-1.013,-0.567,-0.114,13.95,0.288,-0.049,0.02,-0.071,0.535,0.114,0.029,0.226,-0.006,0.044,300,0
"2014-11-12 01:26:00",533,-0.72,-0.26,0.092,13.89,0.07,-0.003,0.003,0.001,0.077,0.008,-0.007,0.036,-0.007,0.016,300,0
"2014-11-12 01:27:00",534,-0.662,-0.004,-0.006,14.02,0.148,-0.093,-0.041,-0.029,0.199,0.06,0.016,0.099,-0.007,0.035,300,-1
"2014-11-12 01:28:00",535,-1.129,-0.734,-0.004,14.08,0.263,0,0.024,-0.019,0.423,0.069,0.014,0.132,-0.002,0.018,300,-1
"2014-11-12 01:29:00",536,-0.73,-0.329,-0.008,13.95,0.175,0.039,0.022,-0.043,0.091,0.031,-0.026,0.047,-0.012,0.025,300,-1
"2014-11-12 01:30:00",537,-0.838,-0.723,-0.109,14.06,0.35,-0.025,0.113,-0.035,0.18,0.007,0.001,0.222,-0.029,0.023,301,0
"2014-11-12 01:31:00",538,-0.595,-0.206,-0.029,13.94,0.052,0.002,0.003,0.001,0.044,0.006,-0.003,0.044,-0.001,0.013,300,0
"2014-11-12 01:32:00",539,-0.215,-0.151,0.055,14.05,0.091,-0.017,0.022,-0.015,0.086,-0.009,0.011,0.047,-0.004,0.018,300,-1
"2014-11-12 01:33:00",540,-0.388,0.053,0.171,14.03,0.086,-0.008,-0.014,-0.016,0.143,0.022,-0.016,0.03,-0.004,0.024,300,-1
"2014-11-12 01:34:00",541,-0.548,-0.426,-0.098,14.09,0.111,-0.046,-0.055,0.006,0.166,0.048,-0.006,0.093,-0.011,0.016,300,-1
"2014-11-12 01:35:00",542,-1.325,-0.485,-0.138,14.07,0.116,0.028,-0.009,0.01,0.138,0.038,-0.003,0.079,-0.008,0.023,301,0
"2014-11-12 01:36:00",543,-0.581,-0.293,-0.068,14.06,0.188,-0.016,0.044,0.003,0.07,-0.013,0.011,0.062,-0.005,0.017,300,0
"2014-11-12 01:37:00",544,-0.002,-0.329,-0.038,14.04,0.029,-0.005,0.005,-0.001,0.012,-0.004,0.005,0.008,-0.003,0.01,300,0
"2014-11-12 01:38:00",545,-0.632,-0.625,-0.071,13.97,0.301,0.012,0.086,-0.121,0.221,0.041,-0.038,0.074,-0.049,0.081,300,-1
"2014-11-12 01:39:00",546,-0.505,-0.848,-0.087,14.14,0.208,-0.087,0,-0.023,0.331,0.089,-0.007,0.134,-0.013,0.033,300,-1
"2014-11-12 01:40:00",547,-0.249,-0.732,-0.022,14,0.286,0.047,0.091,-0.077,0.323,0.14,-0.04,0.143,-0.033,0.046,301,0
"2014-11-12 01:41:00",548,-0.336,-0.344,0.094,14.05,0.06,-0.001,0.001,-0.009,0.085,0.015,-0.002,0.015,0.001,0.016,300,0
"2014-11-12 01:42:00",549,-0.721,-0.337,-0.025,14.09,0.361,0.111,-0.054,0.006,0.779,-0.018,-0.087,0.118,0,0.038,300,0
"2014-11-12 01:43:00",550,-0.993,0.042,0.007,14.08,0.167,0.115,0.034,-0.013,0.454,0.044,-0.032,0.054,-0.007,0.016,300,-1
"2014-11-12 01:44:00",551,-1.339,-0.452,-0.149,14.15,0.279,-0.138,-0.025,0.026,0.504,0.071,-0.044,0.07,-0.011,0.02,300,-1
"2014-11-12 01:45:00",552,-2.292,-0.612,-0.088,14.28,0.325,0.13,0.061,0.008,1.444,0.151,-0.04,0.251,-0.023,0.047,301,0
"2014-11-12 01:46:00",553,-1.627,-0.369,0.144,14.31,0.62,-0.159,-0.014,-0.017,0.219,0.054,0.009,0.098,0.002,0.014,300,0
"2014-11-12 01:47:00",554,-1.292,-1.048,-0.25,14.34,0.189,0.053,0.01,-0.02,0.642,0.118,-0.066,0.151,-0.018,0.028,300,-1
"2014-11-12 01:48:00",555,-0.533,-0.102,0.018,14.16,0.077,-0.017,0.012,0.006,0.075,-0.018,-0.021,0.034,0.004,0.033,300,-1
"2014-11-12 01:49:00",556,-0.772,-0.075,0.098,14.24,0.32,0.037,0.067,-0.022,0.272,-0.003,-0.03,0.113,0,0.021,300,-1
"2014-11-12 01:50:00",557,-0.948,-0.196,-0.062,14.25,0.081,0.037,0.012,-0.003,0.115,0.016,-0.015,0.041,-0.005,0.019,301,0
"2014-11-12 01:51:00",558,-0.606,-0.125,-0.081,14.26,0.182,0.011,0.007,-0.001,0.217,0.062,-0.013,0.094,-0.005,0.013,300,0
"2014-11-12 01:52:00",559,-0.548,-0.228,0.047,14.31,0.112,0.039,0.031,-0.01,0.151,0.043,-0.013,0.088,-0.008,0.015,300,0
"2014-11-12 01:53:00",560,-0.461,-0.119,0.08,14.26,0.197,0.075,0.031,-0.014,0.09,0.011,-0.006,0.021,-0.001,0.015,300,-1
"2014-11-12 01:54:00",561,-0.768,-0.013,-0.095,14.17,0.159,0.053,0.019,-0.007,0.299,0.007,0.003,0.055,-0.014,0.018,300,-1
"2014-11-12 01:55:00",562,-0.834,-0.348,0.079,14.33,0.129,-0.036,0.011,-0.004,0.125,-0.005,-0.004,0.051,-0.004,0.014,300,-1
"2014-11-12 01:56:00",563,-0.89,-0.191,-0.014,14.3,0.203,-0.124,-0.004,0.004,0.247,0.052,-0.016,0.071,-0.007,0.013,301,0
"2014-11-12 01:57:00",564,-1.931,-0.776,-0.212,14.42,0.401,-0.186,0.058,0.009,0.59,-0.046,-0.015,0.2,-0.006,0.018,300,0
"2014-11-12 01:58:00",565,-0.738,-0.054,0.063,14.26,0.265,0.296,-0.001,-0.045,0.53,0.006,-0.073,0.034,-0.006,0.021,300,0
"2014-11-12 01:59:00",566,-0.86,0.224,0.096,14.22,0.145,0.035,0.01,0.002,0.098,-0.008,0.004,0.062,-0.001,0.016,300,-1
"2014-11-12 02:00:00",567,-0.419,0.052,0.004,14.27,0.203,0.018,0.003,0.006,0.018,-0.004,0.001,0.012,-0.004,0.016,300,-1
"2014-11-12 02:01:00",568,-0.1,0.095,0.001,14.34,0.064,0.04,0.005,0.002,0.048,0.008,0.006,0.011,0.002,0.009,300,-1
"2014-11-12 02:02:00",569,-0.885,0.05,0.001,14.3,0.35,-0.017,-0.028,0.023,0.106,-0.011,0.01,0.04,-0.007,0.017,301,0
"2014-11-12 02:03:00",570,-0.589,0.253,-0.117,14.38,1.266,0.215,0.015,0.076,0.881,0.035,0.014,0.097,-0.002,0.021,300,0
"2014-11-12 02:04:00",571,-0.87,-0.571,0.039,14.36,0.206,0.046,0.012,-0.012,0.138,0.004,-0.011,0.036,-0.001,0.014,300,-1
"2014-11-12 02:05:00",572,-0.84,0.107,0.068,14.38,0.149,0.033,0.061,-0.011,0.128,0.028,-0.006,0.074,-0.01,0.013,300,-1
"2014-11-12 02:06:00",573,-0.634,0.051,0.122,14.24,0.172,-0.062,-0.019,0.002,0.044,0.013,0,0.018,-0.001,0.013,300,-1
"2014-11-12 02:07:00",574,-0.921,-0.368,-0.025,14.32,0.202,0.069,0.055,-0.06,0.138,0.016,-0.014,0.036,-0.018,0.032,300,-1
"2014-11-12 02:08:00",575,-1.765,0.061,-0.209,14.48,0.219,0.123,-0.034,-0.012,0.433,0.014,-0.026,0.117,-0.007,0.014,301,0
"2014-11-12 02:09:00",576,-1.609,0.157,-0.153,14.39,0.186,0.003,0.042,-0.026,0.39,-0.024,0.024,0.092,-0.013,0.022,300,0
"2014-11-12 02:10:00",577,-1.324,-0.811,-0.109,14.42,0.452,0.029,0.068,-0.016,0.407,0.001,-0.01,0.076,-0.004,0.011,300,-1
"2014-11-12 02:11:00",578,-0.726,-0.381,0.024,14.31,0.129,0.006,0.045,-0.012,0.079,0.033,-0.003,0.079,-0.011,0.015,300,-1
"2014-11-12 02:12:00",579,-0.89,0.073,0.031,14.4,0.098,-0.005,0.009,-0.004,0.129,0.002,-0.003,0.036,-0.005,0.011,301,0
"2014-11-12 02:13:00",580,-0.769,-0.057,0.19,14.3,0.34,-0.141,-0.089,-0.059,0.17,0.05,0.024,0.061,0.008,0.03,300,0
"2014-11-12 02:14:00",581,-0.34,-0.229,0.056,14.27,0.101,0.011,0.021,-0.012,0.052,0.012,0.003,0.021,0.002,0.024,300,0
"2014-11-12 02:15:00",582,-1.043,-0.599,-0.116,14.5,0.332,0.005,0.161,-0.006,0.39,0.166,-0.008,0.32,-0.008,0.012,300,0
"2014-11-12 02:16:00",583,-0.504,-0.74,0.147,14.41,0.641,-0.231,0.102,0.014,0.336,0.003,0,0.11,0.008,0.014,300,-1
"2014-11-12 02:17:00",584,-1.641,-0.234,-0.231,14.44,0.253,0.113,0.024,-0.013,0.605,0.057,-0.012,0.182,-0.008,0.011,300,-1
"2014-11-12 02:18:00",585,-1.788,-1.283,-0.207,14.47,0.517,-0.208,0.048,-0.038,0.722,0.032,0.011,0.234,-0.019,0.015,301,0
"2014-11-12 02:19:00",586,-0.982,-0.111,-0.085,14.42,0.471,0.103,-0.072,-0.005,0.147,-0.018,0.001,0.103,-0.007,0.014,300,0
"2014-11-12 02:20:00",587,-0.359,-0.24,0.118,14.38,0.055,0.066,-0.012,-0.011,0.159,-0.017,-0.014,0.021,0.005,0.014,300,0
"2014-11-12 02:21:00",588,-0.263,-0.325,-0.021,14.42,0.053,0.029,-0.017,0.001,0.068,-0.026,-0.002,0.036,0.003,0.009,300,-1
"2014-11-12 02:22:00",589,-0.718,0.093,0.024,14.41,0.073,-0.025,-0.013,-0.011,0.274,0.01,0.002,0.033,0.002,0.013,300,-1
"2014-11-12 02:23:00",590,-1.518,-0.055,0.084,14.53,0.802,-0.11,0.1,0.005,0.478,0.037,-0.023,0.24,-0.027,0.016,300,-1
"2014-11-12 02:24:00",591,-1.192,-0.766,0.148,14.47,0.343,-0.117,-0.011,0,0.243,0.025,-0.013,0.154,-0.019,0.013,301,0
"2014-11-12 02:25:00",592,-0.929,-0.423,-0.025,14.46,0.098,0.017,-0.015,0.004,0.099,-0.005,0.011,0.052,-0.007,0.011,300,0
"2014-11-12 02:26:00",593,-1.221,-0.414,-0.068,14.44,0.141,-0.1,0.048,-0.017,0.211,-0.026,0.01,0.101,-0.011,0.019,300,0
"2014-11-12 02:27:00",594,-1.205,-0.247,-0.116,14.51,0.229,-0.113,-0.003,0.002,0.764,0.105,-0.02,0.16,-0.005,0.012,300,-1
"2014-11-12 02:28:00",595,-0.931,0.127,0.07,14.41,0.226,0.062,0.011,0.005,0.27,0.025,-0.003,0.064,-0.01,0.015,300,-1
"2014-11-12 02:29:00",596,-1.43,0.244,0.026,14.51,0.223,-0.214,0.008,0.003,0.473,0.004,-0.008,0.098,-0.004,0.01,301,0
"2014-11-12 02:30:00",597,-1.282,-0.048,-0.086,14.49,0.248,-0.122,0.043,-0.011,0.538,-0.013,-0.03,0.124,-0.009,0.013,300,0
"2014-11-12 02:31:00",598,-1.597,-0.641,-0.201,14.56,0.828,0.223,0.124,-0.012,0.525,0.025,-0.004,0.277,-0.006,0.008,300,0
"2014-11-12 02:32:00",599,-1.011,0.825,0.042,14.45,0.305,-0.052,0.077,-0.004,0.195,-0.002,-0.004,0.133,-0.001,0.014,300,-1
"2014-11-12 02:33:00",600,-1.767,0.125,-0.243,14.52,0.346,-0.093,0.132,-0.02,0.599,-0.089,-0.007,0.209,-0.013,0.012,300,-1
"2014-11-12 02:34:00",601,-1.097,-0.455,-0.032,14.5,1.48,0.517,0.049,-0.002,0.306,0.044,-0.003,0.103,0.002,0.008,301,0
"2014-11-12 02:35:00",602,-0.593,0.223,-0.003,14.49,0.265,0.019,0.065,0.009,0.139,0.022,-0.007,0.063,0.001,0.012,300,0
"2014-11-12 02:36:00",603,-1.771,-0.728,-0.183,14.55,0.311,0.121,0.049,-0.026,0.262,0.023,-0.013,0.093,-0.014,0.013,300,0
"2014-11-12 02:37:00",604,-1.099,-0.836,-0.063,14.54,0.138,-0.049,0.022,0.002,0.127,-0.026,-0.001,0.072,-0.002,0.008,300,-1
"2014-11-12 02:38:00",605,-1.212,-0.745,-0.106,14.54,0.224,-0.115,-0.014,-0.003,0.209,-0.004,0.008,0.092,-0.003,0.008,300,-1
"2014-11-12 02:39:00",606,-0.393,-0.107,-0.06,14.49,0.226,0.117,0.036,-0.009,0.175,0.016,-0.012,0.043,0.001,0.012,301,0
"2014-11-12 02:40:00",607,-0.762,1.209,0.023,14.49,0.317,-0.115,0.053,0.006,0.514,0.047,0.022,0.164,0.001,0.015,300,0
"2014-11-12 02:41:00",608,-1.786,0.049,-0.134,14.51,0.741,-0.439,0.034,0.011,1.002,0.155,0.001,0.204,0,0.011,300,-1
"2014-11-12 02:42:00",609,-0.497,0.151,0.019,14.49,0.135,-0.01,0.059,-0.011,0.105,0.005,0.001,0.083,-0.007,0.014,300,-1
"2014-11-12 02:43:00",610,-0.9,-0.179,0,14.5,0.125,0.1,0.054,-0.005,0.36,0.1,-0.009,0.099,-0.007,0.011,300,-1
"2014-11-12 02:44:00",611,-0.477,-0.55,-0.043,14.52,0.268,0.017,0.031,0.001,0.113,0.001,-0.002,0.105,-0.004,0.009,301,0
"2014-11-12 02:45:00",612,-0.474,-0.259,0.013,14.47,0.052,0.041,0.007,-0.001,0.197,0.05,-0.013,0.073,-0.01,0.011,300,0
"2014-11-12 02:46:00",613,-0.357,-0.456,-0.075,14.5,0.305,0.127,-0.042,0.005,0.213,0.011,-0.008,0.065,-0.005,0.013,300,0
"2014-11-12 02:47:00",614,-1.777,-1.101,-0.257,14.55,0.768,-0.283,0.142,0.004,1.318,-0.109,-0.018,0.315,-0.002,0.009,300,-1
"2014-11-12 02:48:00",615,-1.066,-0.57,-0.048,14.52,0.315,0.016,-0.001,-0.008,0.561,-0.037,-0.013,0.141,-0.003,0.011,300,-1
"2014-11-12 02:49:00",616,-1.805,-0.015,-0.226,14.53,0.35,-0.197,0.036,-0.003,0.482,-0.025,-0.002,0.13,-0.011,0.009,301,0
"2014-11-12 02:50:00",617,-1.488,-0.271,-0.154,14.54,0.157,-0.036,0.008,-0.008,0.112,-0.016,0.005,0.079,0,0.008,300,0
"2014-11-12 02:51:00",618,-0.706,-0.027,0.064,14.51,0.191,0.095,0.034,0,0.277,0.021,-0.001,0.045,-0.002,0.009,300,-1
"2014-11-12 02:52:00",619,-1.185,-0.24,-0.106,14.51,0.161,0.052,-0.009,-0.001,0.345,-0.016,-0.017,0.117,-0.004,0.011,300,-1
"2014-11-12 02:53:00",620,-0.73,-0.123,-0.025,14.46,0.04,-0.01,0.007,-0.002,0.167,-0.003,-0.008,0.07,-0.005,0.009,300,-1
"2014-11-12 02:54:00",621,-0.142,-0.043,0.189,14.45,0.245,-0.092,0.082,0.005,0.157,-0.027,-0.006,0.073,-0.004,0.014,301,0
"2014-11-12 02:55:00",622,-0.766,-0.049,0.015,14.47,0.095,0.033,0.003,-0.009,0.142,0.005,-0.008,0.068,-0.004,0.013,300,0
"2014-11-12 02:56:00",623,-0.247,-0.272,-0.109,14.48,0.105,0.014,0.011,-0.004,0.145,-0.001,-0.002,0.026,-0.002,0.011,300,0
"2014-11-12 02:57:00",624,-0.326,-0.531,0.053,14.46,0.377,0.037,0.115,-0.031,0.076,0.033,-0.001,0.087,-0.014,0.013,300,-1
"2014-11-12 02:58:00",625,-1.304,0.18,-0.07,14.51,0.221,-0.012,0.004,-0.01,0.317,-0.081,0,0.105,-0.005,0.011,300,-1
"2014-11-12 02:59:00",626,-1.81,0.281,-0.079,14.52,0.252,0.11,0.089,-0.012,0.742,0.179,-0.034,0.232,-0.019,0.013,301,0
"2014-11-12 03:00:00",627,-1.97,1.193,-0.028,14.49,0.159,-0.032,0.016,0.005,0.403,0.088,-0.005,0.176,-0.009,0.014,300,0
"2014-11-12 03:01:00",628,-0.946,0.116,0.013,14.45,0.113,-0.075,-0.004,0.004,0.224,0.017,-0.002,0.059,-0.002,0.01,300,0
"2014-11-12 03:02:00",629,-0.75,-0.375,0.074,14.47,0.112,-0.005,0.006,-0.002,0.169,-0.008,-0.009,0.087,-0.011,0.013,300,0
"2014-11-12 03:03:00",630,-0.637,-0.555,0.099,14.49,0.598,0.194,-0.061,-0.021,0.2,-0.013,-0.011,0.108,-0.003,0.014,300,-1
"2014-11-12 03:04:00",631,-0.48,-0.449,-0.024,14.52,0.577,0.377,0.029,-0.014,0.326,0.026,-0.009,0.079,-0.004,0.01,300,-1
"2014-11-12 03:05:00",632,-1.828,-0.033,-0.058,14.53,0.837,-0.171,0.055,-0.003,0.838,-0.06,-0.003,0.101,-0.004,0.011,301,0
"2014-11-12 03:06:00",633,-2.066,1.554,-0.121,14.51,0.401,0.084,0.026,0.007,0.37,0.006,-0.008,0.122,-0.005,0.012,300,0
"2014-11-12 03:07:00",634,-1.435,0.044,-0.052,14.49,0.161,-0.156,0.025,-0.001,0.661,-0.05,0.009,0.067,0,0.01,300,0
"2014-11-12 03:08:00",635,-1.095,-0.348,-0.191,14.53,0.225,0.012,0.053,-0.004,0.59,-0.063,-0.011,0.13,-0.001,0.008,300,-1
"2014-11-12 03:09:00",636,-1.04,-0.513,0.067,14.5,0.448,0.1,0.007,-0.01,0.847,0.065,-0.023,0.211,-0.013,0.01,300,-1
"2014-11-12 03:10:00",637,-1.32,-0.333,0.029,14.5,0.418,-0.1,0.034,-0.022,0.592,-0.117,0.009,0.098,-0.002,0.012,301,0
"2014-11-12 03:11:00",638,-1.484,0.176,-0.056,14.49,0.676,-0.204,0.015,-0.018,0.49,0.002,-0.015,0.198,-0.011,0.014,300,0
"2014-11-12 03:12:00",639,-1.287,-0.063,-0.111,14.53,0.109,0.021,0.017,-0.001,0.261,-0.052,-0.005,0.145,-0.004,0.008,300,0
"2014-11-12 03:13:00",640,-1.042,0.38,0.29,14.45,0.25,-0.146,-0.049,-0.008,0.277,0.038,0.005,0.057,-0.002,0.012,300,-1
"2014-11-12 03:14:00",641,-1.102,-0.397,-0.099,14.53,0.192,-0.059,0.031,-0.01,0.178,0.004,0.002,0.129,-0.005,0.01,300,-1
"2014-11-12 03:15:00",642,-2.252,0.484,-0.121,14.48,1.141,-0.033,0.057,-0.042,0.351,-0.001,-0.004,0.139,-0.012,0.014,301,0
"2014-11-12 03:16:00",643,-2.41,0.743,-0.13,14.51,0.197,-0.035,0.015,-0.004,0.294,0.069,-0.003,0.207,-0.001,0.011,300,0
"2014-11-12 03:17:00",644,-1.345,0.103,-0.013,14.47,0.39,-0.145,0.022,-0.016,0.237,0.045,-0.003,0.171,-0.006,0.011,300,0
"2014-11-12 03:18:00",645,-1.467,-0.343,-0.184,14.51,0.617,-0.062,0.114,-0.025,0.518,-0.054,-0.003,0.125,-0.008,0.01,300,-1
"2014-11-12 03:19:00",646,-1.213,0.212,-0.137,14.46,0.088,-0.049,-0.031,0.003,0.324,0.061,-0.004,0.076,0,0.01,300,-1
"2014-11-12 03:20:00",647,-0.567,0.419,0.176,14.44,0.046,-0.042,0.006,-0.001,0.163,-0.009,0,0.027,0.003,0.01,300,-1
"2014-11-12 03:21:00",648,-0.269,-0.689,0.093,14.5,0.263,0.11,0.014,-0.003,0.251,-0.031,0.003,0.064,0,0.011,301,0
"2014-11-12 03:22:00",649,-1.272,-0.355,-0.028,14.5,0.085,-0.003,-0.005,-0.005,0.144,-0.033,-0.001,0.084,-0.002,0.009,300,0
"2014-11-12 03:23:00",650,-1.078,-0.321,0.024,14.5,0.411,-0.019,0.177,-0.003,1.356,-0.059,-0.019,0.343,-0.01,0.011,300,0
"2014-11-12 03:24:00",651,-2.003,1.586,-0.146,14.46,0.298,-0.067,-0.034,0.006,0.594,0.102,-0.006,0.21,0,0.015,300,-1
"2014-11-12 03:25:00",652,-0.764,-0.003,-0.031,14.43,0.34,0.104,0.097,-0.018,0.217,0.035,-0.007,0.132,-0.014,0.012,300,-1
"2014-11-12 03:26:00",653,-1.161,-0.202,-0.128,14.46,0.292,-0.09,0.024,0.013,0.436,0.074,-0.015,0.128,-0.009,0.01,301,0
"2014-11-12 03:27:00",654,-1.24,0.053,-0.095,14.49,0.221,0.034,0.009,-0.001,0.208,-0.034,0.001,0.139,-0.003,0.01,300,0
"2014-11-12 03:28:00",655,-1.151,-1.057,-0.152,14.51,0.254,-0.119,0.042,-0.006,0.442,-0.063,0,0.138,0,0.009,300,-1
"2014-11-12 03:29:00",656,-1,-0.628,0.088,14.45,0.255,0.1,0.054,-0.004,0.222,0.016,-0.008,0.049,-0.003,0.01,300,-1
"2014-11-12 03:30:00",657,-1.286,-0.276,-0.222,14.48,0.181,0.055,0.053,-0.01,0.226,0.049,-0.011,0.172,-0.004,0.011,300,-1
"2014-11-12 03:31:00",658,-1.827,-0.112,-0.17,14.48,0.298,0.092,-0.027,0,0.827,-0.035,-0.012,0.157,0.002,0.008,301,0
"2014-11-12 03:32:00",659,-1.032,-0.753,-0.071,14.49,0.245,-0.114,0.044,-0.003,0.4,-0.117,0.004,0.16,-0.002,0.009,300,0
"2014-11-12 03:33:00",660,-1.391,-0.332,-0.139,14.47,0.303,0.167,0.106,-0.009,0.747,0.08,-0.023,0.245,-0.006,0.01,300,-1
"2014-11-12 03:34:00",661,-1.356,-0.993,-0.264,14.45,0.165,0.088,0.07,-0.002,0.745,0.177,-0.024,0.201,-0.004,0.01,300,-1
"2014-11-12 03:35:00",662,-1.207,-0.694,0.048,14.46,0.388,-0.089,0.066,-0.007,0.349,0.088,-0.007,0.255,-0.008,0.01,301,0
"2014-11-12 03:36:00",663,-1.079,-0.355,0.021,14.45,0.163,-0.003,-0.007,-0.002,0.308,0,-0.003,0.093,-0.002,0.009,300,0
"2014-11-12 03:37:00",664,-0.361,-0.07,-0.001,14.44,0.208,-0.088,-0.037,0,0.188,0.014,-0.01,0.03,-0.001,0.011,300,0
"2014-11-12 03:38:00",665,-0.523,-0.555,0.072,14.43,0.189,-0.068,0.018,-0.004,0.109,-0.02,0.001,0.032,-0.001,0.01,300,-1
"2014-11-12 03:39:00",666,-1.546,0.246,-0.322,14.46,0.391,0.151,0.013,-0.008,0.735,0.06,-0.017,0.338,-0.005,0.009,300,-1
"2014-11-12 03:40:00",667,-1.318,0.56,0.246,14.42,0.593,-0.145,0.168,-0.019,0.23,-0.032,0.003,0.172,-0.013,0.013,301,0
"2014-11-12 03:41:00",668,-0.819,-0.314,0.034,14.43,0.327,0.024,-0.023,-0.008,0.376,0.096,-0.017,0.104,-0.006,0.012,300,0
"2014-11-12 03:42:00",669,-1.957,0.842,-0.015,14.42,0.745,-0.423,0.056,0.013,1.108,0.029,-0.019,0.322,0.001,0.015,300,0
"2014-11-12 03:43:00",670,-2.197,-0.521,0.008,14.45,0.899,-0.224,0.01,0.002,0.421,0.006,-0.001,0.182,0.001,0.008,300,-1
"2014-11-12 03:44:00",671,-1.025,0.52,0.049,14.41,0.311,-0.162,0.059,0.001,0.211,-0.042,-0.002,0.049,-0.001,0.013,300,-1
"2014-11-12 03:45:00",672,-1.338,-0.285,-0.112,14.44,0.215,0.075,0.04,-0.017,0.12,-0.007,-0.012,0.075,-0.006,0.011,300,-1
"2014-11-12 03:46:00",673,-1.35,0.515,-0.097,14.42,0.15,-0.194,0.015,-0.003,1.03,-0.152,-0.002,0.076,-0.003,0.011,301,0
"2014-11-12 03:47:00",674,-1.067,0.579,0.154,14.38,0.326,-0.161,0.072,-0.007,0.626,-0.137,0.007,0.093,-0.005,0.014,300,0
"2014-11-12 03:48:00",675,-0.849,0.109,0.086,14.41,0.234,0.293,0.036,0.004,0.86,0.055,-0.003,0.068,0,0.01,300,0
"2014-11-12 03:49:00",676,-1.247,0.356,0.003,14.41,0.318,0.184,-0.022,-0.007,1.444,0.17,-0.04,0.131,-0.004,0.011,300,-1
"2014-11-12 03:50:00",677,-1.581,-0.297,0.073,14.42,0.177,-0.111,-0.032,0.011,0.556,0.051,-0.021,0.266,-0.005,0.011,300,-1
"2014-11-12 03:51:00",678,-1.823,-0.238,0.077,14.43,0.595,-0.134,0.171,-0.007,0.874,0.017,-0.004,0.218,-0.004,0.009,300,-1
"2014-11-12 03:52:00",679,-2.333,0.28,0.134,14.38,1.214,-0.529,0.167,-0.006,1.025,0.015,-0.003,0.246,-0.016,0.014,301,0
"2014-11-12 03:53:00",680,-1.925,-0.004,-0.213,14.41,0.336,-0.078,0.063,0.003,0.674,0.009,-0.011,0.16,0.001,0.011,300,0
"2014-11-12 03:54:00",681,-0.703,-0.387,-0.028,14.41,0.616,-0.063,0.095,-0.004,0.195,-0.02,-0.002,0.111,0.001,0.012,300,0
"2014-11-12 03:55:00",682,-0.852,0.15,-0.098,14.37,0.171,0.024,-0.013,0.002,0.279,-0.065,0.003,0.131,0.003,0.011,300,-1
"2014-11-12 03:56:00",683,-0.329,-0.545,-0.037,14.42,0.178,0.034,0.036,-0.004,0.248,0.108,-0.008,0.098,-0.005,0.008,300,-1
"2014-11-12 03:57:00",684,-1.298,0.267,-0.061,14.41,0.397,-0.198,0.002,0.007,0.226,0,-0.01,0.107,-0.003,0.01,301,0
"2014-11-12 03:58:00",685,-1.656,-0.837,-0.14,14.43,0.316,0.114,0.002,0.001,0.322,-0.04,0,0.103,-0.004,0.008,300,0
"2014-11-12 03:59:00",686,-1.235,-0.931,-0.164,14.41,0.727,0.126,-0.006,-0.005,1.416,-0.064,-0.023,0.132,0.003,0.009,300,-1
"2014-11-12 04:00:00",687,-2.404,0.215,-0.318,14.39,1.32,0.098,0.383,0.01,1.027,-0.026,-0.02,0.464,-0.001,0.014,300,-1
"2014-11-12 04:01:00",688,-2.331,0.49,-0.119,14.39,0.7,-0.202,0.095,-0.007,1.054,0.038,-0.003,0.23,-0.007,0.013,301,0
"2014-11-12 04:02:00",689,-1.22,-0.631,0.297,14.37,0.837,-0.805,0.129,-0.005,1.417,-0.213,-0.009,0.167,-0.009,0.014,300,0
"2014-11-12 04:03:00",690,-1.163,0.491,0.119,14.38,0.426,-0.116,0.138,-0.003,0.453,-0.073,-0.005,0.141,-0.001,0.011,300,0
"2014-11-12 04:04:00",691,-0.996,-0.191,-0.053,14.39,0.527,-0.225,0.046,-0.006,0.353,-0.051,0.003,0.075,-0.003,0.01,300,0
